  36.23
 196.00
 118829638
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	34560.0	0.0	280.87	0.0	12.4	-1.5	567.28
1980	1	2	12	34560.0	0.0	263.75	0.0	8.61	-3.94	462.18
1980	1	3	12	34560.0	0.0	290.26	0.0	10.14	-4.28	448.56
1980	1	4	12	34560.0	7.32	206.77	0.0	8.3	-3.8	462.29
1980	1	5	12	34560.0	2.67	103.92	0.0	5.81	-2.45	468.88
1980	1	6	12	34560.0	0.2	234.33	0.0	3.01	-5.47	398.42
1980	1	7	12	34810.05	1.86	203.12	0.0	5.87	-5.15	421.33
1980	1	8	12	34905.6	1.0	179.0	0.0	6.96	-1.83	523.32
1980	1	9	12	34905.6	0.23	161.4	0.0	7.27	-0.13	563.22
1980	1	10	12	34905.6	3.28	209.21	0.0	5.47	-5.01	430.46
1980	1	11	12	34905.6	19.93	213.64	0.0	5.87	-4.85	446.58
1980	1	12	12	34905.6	5.17	200.58	0.0	10.61	0.81	610.9
1980	1	13	12	35155.64	2.95	194.86	0.0	7.97	-1.55	548.78
1980	1	14	12	35251.2	5.38	115.86	0.0	5.43	-2.08	519.59
1980	1	15	12	35251.2	1.21	251.49	0.0	8.64	0.2	606.31
1980	1	16	12	35251.2	0.0	316.92	0.0	17.06	0.83	669.66
1980	1	17	12	35251.2	8.36	221.77	0.0	13.41	1.31	707.43
1980	1	18	12	35570.56	17.98	119.7	0.0	11.15	4.93	801.61
1980	1	19	12	35596.8	4.15	245.56	0.0	8.94	1.25	683.93
1980	1	20	12	35596.8	0.0	319.33	0.0	15.62	1.21	672.18
1980	1	21	12	35596.8	0.0	330.75	0.0	15.1	-1.2	600.69
1980	1	22	12	35916.16	12.9	233.84	0.0	11.82	-0.65	623.87
1980	1	23	12	35942.4	3.43	201.37	0.0	10.99	3.49	703.31
1980	1	24	12	35942.4	0.01	340.71	0.0	8.99	-6.34	426.04
1980	1	25	12	35942.4	0.04	328.01	0.0	9.15	-5.63	445.26
1980	1	26	12	36288.0	0.75	238.53	0.0	14.65	2.16	687.8
1980	1	27	12	36288.0	0.38	228.98	0.0	11.41	0.59	645.79
1980	1	28	12	36288.0	0.05	195.69	0.0	8.32	-0.91	568.62
1980	1	29	12	36392.99	0.0	338.99	0.0	12.94	-0.28	577.45
1980	1	30	12	36633.6	7.04	261.43	0.0	8.73	-5.22	430.02
1980	1	31	12	36633.6	1.85	241.72	0.0	4.49	-5.57	361.98
1980	2	1	12	36633.6	0.0	341.35	0.0	0.42	-10.25	266.72
1980	2	2	12	36979.2	0.0	346.05	0.0	-0.56	-11.46	233.22
1980	2	3	12	36979.2	0.0	359.41	0.0	-0.35	-12.13	222.84
1980	2	4	12	36979.2	0.0	373.48	0.0	1.56	-11.83	233.72
1980	2	5	12	37324.8	2.77	295.98	0.0	1.07	-9.82	270.16
1980	2	6	12	37324.8	1.72	313.41	0.0	4.46	-8.61	311.6
1980	2	7	12	37324.8	0.26	291.31	0.0	2.19	-5.3	368.57
