  30.14
  28.00
 155332860
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	36288.0	0.0	237.86	0.0	16.31	5.29	815.34
1980	1	2	12	36288.0	0.0	363.11	0.0	16.06	-0.79	607.25
1980	1	3	12	36288.0	0.0	373.72	0.0	18.96	-1.63	600.98
1980	1	4	12	36288.72	6.95	263.15	0.0	19.73	4.23	792.33
1980	1	5	12	36525.35	2.32	341.7	0.0	15.79	2.05	682.89
1980	1	6	12	36633.6	0.0	356.01	0.0	11.24	-3.56	493.04
1980	1	7	12	36633.6	0.0	376.53	0.0	17.46	-2.75	569.94
1980	1	8	12	36633.6	0.02	284.06	0.0	20.45	6.77	975.28
1980	1	9	12	36633.6	1.12	216.77	0.0	21.63	11.32	1263.66
1980	1	10	12	36633.6	0.37	270.95	0.0	20.01	11.02	1268.57
1980	1	11	12	36633.6	2.16	201.88	0.0	21.23	12.27	1383.38
1980	1	12	12	36633.6	2.45	140.56	0.0	19.98	13.75	1427.76
1980	1	13	12	36870.95	2.97	221.43	0.0	17.48	7.72	1074.55
1980	1	14	12	36979.2	5.75	134.38	0.0	15.0	6.99	955.29
1980	1	15	12	36979.2	1.65	346.77	0.0	18.07	5.02	862.98
1980	1	16	12	36979.2	0.0	376.89	0.0	22.11	4.0	893.47
1980	1	17	12	36979.2	0.3	246.11	0.0	23.16	10.84	1276.89
1980	1	18	12	36979.2	1.33	201.41	0.0	22.83	14.2	1479.5
1980	1	19	12	37216.55	0.49	272.43	0.0	23.63	8.65	1142.64
1980	1	20	12	37324.8	0.03	389.3	0.0	23.86	3.54	857.14
1980	1	21	12	37324.8	0.0	389.31	0.0	24.1	4.36	894.66
1980	1	22	12	37324.8	5.64	273.75	0.0	24.25	9.02	1142.7
1980	1	23	12	37324.8	13.64	255.92	0.0	22.73	10.32	1140.18
1980	1	24	12	37562.15	3.92	399.21	0.0	16.86	-2.59	632.31
1980	1	25	12	37670.4	0.5	269.55	0.0	16.27	3.7	831.85
1980	1	26	12	37670.4	29.08	175.16	0.0	17.3	10.77	1240.65
1980	1	27	12	37670.4	15.72	148.29	0.0	19.37	14.01	1465.9
1980	1	28	12	37670.4	2.03	343.01	0.0	20.75	9.72	1163.74
1980	1	29	12	38016.0	0.0	401.32	0.0	18.08	1.95	792.75
1980	1	30	12	38016.0	0.0	405.67	0.0	21.57	4.02	856.71
1980	1	31	12	38016.0	2.46	296.76	0.0	22.67	6.63	929.08
1980	2	1	12	38016.0	0.82	415.95	0.0	16.64	-3.32	532.92
1980	2	2	12	38357.51	0.0	403.99	0.0	9.02	-4.88	428.87
1980	2	3	12	38361.6	0.0	390.73	0.0	8.65	-3.44	450.47
1980	2	4	12	38361.6	0.0	432.82	0.0	11.8	-5.17	430.09
1980	2	5	12	38361.6	0.14	327.48	0.0	13.73	-3.94	498.66
1980	2	6	12	38707.2	0.81	298.79	0.0	14.41	1.56	654.16
1980	2	7	12	38707.2	0.25	431.75	0.0	14.55	-1.59	567.9
1980	2	8	12	38707.2	0.0	440.96	0.0	15.39	-2.1	574.23
1980	2	9	12	38707.2	1.77	329.27	0.0	21.72	2.67	791.11
1980	2	10	12	39052.8	9.24	310.98	0.0	22.16	6.85	952.89
1980	2	11	12	39052.8	2.88	319.54	0.0	18.03	4.34	814.83
1980	2	12	12	39052.8	0.0	367.52	0.0	14.05	3.74	776.89
1980	2	13	12	39146.49	0.01	331.45	0.0	14.15	4.72	833.59
1980	2	14	12	39398.4	0.0	328.83	0.0	15.94	7.21	964.49
1980	2	15	12	39398.4	0.0	410.89	0.0	22.43	8.88	1099.04
1980	2	16	12	39398.4	1.51	313.96	0.0	24.37	9.92	1146.2
1980	2	17	12	39744.0	2.74	339.68	0.0	20.52	2.47	782.14
1980	2	18	12	39744.0	0.75	448.0	0.0	16.12	-0.92	607.76
1980	2	19	12	39744.0	0.0	459.83	0.0	19.44	2.61	748.47
1980	2	20	12	39981.35	0.0	434.33	0.0	21.27	7.11	1030.7
1980	2	21	12	40089.6	0.0	357.86	0.0	24.86	14.81	1481.11
1980	2	22	12	40089.6	0.0	420.58	0.0	25.85	12.3	1446.39
1980	2	23	12	40089.6	0.5	263.1	0.0	25.78	16.1	1716.32
1980	2	24	12	40435.2	28.15	248.63	0.0	24.41	15.75	1721.56
1980	2	25	12	40435.2	19.71	144.93	0.0	22.2	15.88	1566.47
1980	2	26	12	40435.2	3.46	492.72	0.0	21.36	1.64	768.11
1980	2	27	12	40780.8	0.0	499.44	0.0	15.38	-3.49	536.27
1980	2	28	12	40780.8	0.0	494.42	0.0	20.09	1.34	734.39
1980	2	29	12	40780.8	0.92	411.23	0.0	22.78	8.2	947.08
1980	3	1	12	41126.4	1.84	325.27	0.0	23.78	10.86	1159.43
1980	3	2	12	41126.4	2.4	381.67	0.0	17.01	-2.34	578.85
1980	3	3	12	41126.4	0.6	503.05	0.0	10.21	-7.24	380.78
1980	3	4	12	41363.75	0.3	393.67	0.0	15.84	-4.27	514.01
1980	3	5	12	41472.0	0.1	490.49	0.0	20.59	4.57	905.73
1980	3	6	12	41472.0	0.49	329.26	0.0	25.53	12.96	1346.41
1980	3	7	12	41472.0	0.16	496.32	0.0	27.82	9.72	1261.33
1980	3	8	12	41817.6	3.79	327.3	0.0	27.52	14.66	1603.16
1980	3	9	12	41817.6	49.65	215.41	0.0	24.79	17.01	1804.79
1980	3	10	12	41817.6	53.52	182.51	0.0	21.96	16.47	1738.41
1980	3	11	12	42163.2	12.73	441.81	0.0	25.77	12.24	1478.57
1980	3	12	12	42163.2	2.96	338.43	0.0	26.51	13.79	1617.59
1980	3	13	12	42163.2	12.13	295.59	0.0	26.68	16.74	1737.14
1980	3	14	12	42508.8	3.72	515.81	0.0	27.11	8.39	1174.33
1980	3	15	12	42508.8	0.0	523.14	0.0	22.59	5.26	981.55
1980	3	16	12	42508.8	0.0	489.22	0.0	24.04	9.92	1279.11
1980	3	17	12	42854.4	1.41	278.58	0.0	25.26	16.36	1741.27
1980	3	18	12	42854.4	5.86	284.21	0.0	23.95	15.15	1624.07
1980	3	19	12	42854.4	1.8	504.85	0.0	24.7	9.96	1374.17
1980	3	20	12	43200.0	0.35	279.15	0.0	25.86	17.17	1852.27
1980	3	21	12	43200.0	1.4	275.8	0.0	25.77	17.41	1768.27
1980	3	22	12	43200.0	0.43	551.02	0.0	23.53	4.56	974.9
1980	3	23	12	43545.6	0.0	554.66	0.0	25.79	4.41	950.12
1980	3	24	12	43545.6	0.0	511.87	0.0	26.16	11.04	1334.25
1980	3	25	12	43545.6	0.0	454.99	0.0	27.56	15.74	1629.8
1980	3	26	12	43891.2	0.0	520.08	0.0	28.0	11.52	1426.0
1980	3	27	12	43891.2	0.39	357.24	0.0	25.96	13.57	1555.91
1980	3	28	12	43891.2	2.41	335.21	0.0	26.17	15.1	1691.73
1980	3	29	12	44236.8	15.28	311.25	0.0	25.52	15.81	1759.66
1980	3	30	12	44236.8	29.89	282.88	0.0	24.58	16.3	1741.27
1980	3	31	12	44236.8	8.35	491.46	0.0	24.87	12.53	1466.28
1980	4	1	12	44582.4	0.0	497.09	0.0	25.46	12.73	1452.38
1980	4	2	12	44582.4	12.24	330.63	0.0	22.78	13.08	1525.19
1980	4	3	12	44582.4	31.02	324.9	0.0	25.17	15.58	1774.78
1980	4	4	12	44928.0	20.3	308.59	0.0	27.36	18.26	1903.78
1980	4	5	12	44928.0	5.11	387.19	0.0	22.73	9.47	1251.79
1980	4	6	12	44928.0	0.46	542.67	0.0	23.04	6.24	1070.58
1980	4	7	12	45036.25	1.39	378.67	0.0	23.52	11.67	1399.53
1980	4	8	12	45273.6	2.28	368.87	0.0	26.76	14.77	1735.1
1980	4	9	12	45273.6	8.09	298.16	0.0	27.15	18.65	1935.8
1980	4	10	12	45273.6	2.49	569.63	0.0	27.27	9.18	1284.04
1980	4	11	12	45619.2	0.0	577.07	0.0	28.62	7.97	1247.72
1980	4	12	12	45619.2	1.89	389.77	0.0	29.6	15.18	1763.14
1980	4	13	12	45619.2	4.9	348.04	0.0	29.05	18.0	1992.73
1980	4	14	12	45964.8	6.29	380.44	0.0	28.16	15.25	1662.45
