  27.74
  24.00
  75336437
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	36979.2	0.69	293.96	0.0	17.42	7.66	932.24
1980	1	2	12	36979.2	0.0	384.5	0.0	16.65	2.5	695.65
1980	1	3	12	36979.2	0.36	365.38	0.0	20.77	2.01	721.7
1980	1	4	12	36979.2	5.98	257.34	0.0	19.46	8.79	988.38
1980	1	5	12	36979.2	1.64	269.05	0.0	17.48	8.11	943.01
1980	1	6	12	37022.22	0.02	366.23	0.0	13.85	1.84	673.89
1980	1	7	12	37324.8	0.0	397.96	0.0	20.05	1.96	694.58
1980	1	8	12	37324.8	0.0	389.46	0.0	25.76	7.36	987.6
1980	1	9	12	37324.8	0.0	321.22	0.0	25.27	14.92	1435.09
1980	1	10	12	37324.8	0.0	331.39	0.0	27.19	15.93	1591.1
1980	1	11	12	37324.8	0.14	281.87	0.0	26.87	17.21	1723.18
1980	1	12	12	37324.8	4.88	191.59	0.0	24.71	17.39	1769.67
1980	1	13	12	37324.8	7.45	176.95	0.0	23.06	16.71	1764.0
1980	1	14	12	37324.8	5.42	162.37	0.0	24.34	18.56	1830.51
1980	1	15	12	37670.4	1.0	326.49	0.0	21.51	11.78	1288.54
1980	1	16	12	37670.4	0.0	371.49	0.0	23.97	10.96	1168.17
1980	1	17	12	37670.4	0.0	357.54	0.0	25.34	13.38	1337.1
1980	1	18	12	37670.4	0.02	244.49	0.0	24.28	15.93	1541.27
1980	1	19	12	37670.4	0.0	349.01	0.0	25.08	14.13	1378.56
1980	1	20	12	37670.4	0.0	368.59	0.0	24.56	12.64	1237.56
1980	1	21	12	38016.0	0.0	389.04	0.0	24.69	10.71	1142.71
1980	1	22	12	38016.0	0.32	343.58	0.0	25.33	12.82	1295.22
1980	1	23	12	38016.0	4.42	213.1	0.0	23.07	15.2	1401.81
1980	1	24	12	38016.0	1.14	392.71	0.0	18.42	4.17	831.09
1980	1	25	12	38016.0	0.0	409.42	0.0	20.87	6.64	927.7
1980	1	26	12	38059.02	4.4	245.93	0.0	24.12	14.96	1484.28
1980	1	27	12	38361.6	18.77	177.85	0.0	23.22	17.37	1702.06
1980	1	28	12	38361.6	4.63	332.69	0.0	21.57	12.88	1337.44
1980	1	29	12	38361.6	0.0	400.32	0.0	22.09	9.53	1096.66
1980	1	30	12	38361.6	0.0	414.06	0.0	23.85	9.64	1104.56
1980	1	31	12	38644.23	0.09	319.73	0.0	23.33	11.68	1182.39
1980	2	1	12	38707.2	0.36	320.29	0.0	19.6	4.85	836.01
1980	2	2	12	38707.2	0.09	442.83	0.0	14.7	-0.92	583.85
1980	2	3	12	38707.2	0.0	371.09	0.0	13.17	4.0	684.54
1980	2	4	12	38707.2	0.0	436.32	0.0	13.81	0.69	608.13
1980	2	5	12	39052.8	0.0	443.5	0.0	16.61	2.0	646.3
1980	2	6	12	39052.8	0.02	378.3	0.0	19.42	2.5	693.6
1980	2	7	12	39052.8	0.0	443.2	0.0	16.51	2.95	685.25
1980	2	8	12	39052.8	0.0	466.82	0.0	21.25	2.59	739.15
1980	2	9	12	39398.4	0.77	403.74	0.0	24.54	9.39	1058.93
1980	2	10	12	39398.4	23.69	275.87	0.0	21.71	12.25	1236.24
1980	2	11	12	39398.4	6.2	296.9	0.0	18.58	8.21	1025.16
1980	2	12	12	39398.4	0.0	413.14	0.0	17.62	6.71	909.76
1980	2	13	12	39744.0	0.04	402.55	0.0	20.35	7.18	1005.32
1980	2	14	12	39744.0	2.57	217.48	0.0	19.58	12.99	1375.7
1980	2	15	12	39744.0	17.92	157.21	0.0	19.26	14.78	1536.61
1980	2	16	12	39744.0	4.66	326.38	0.0	22.63	14.04	1420.94
1980	2	17	12	40089.6	4.61	321.06	0.0	20.51	8.85	1091.45
1980	2	18	12	40089.6	1.63	334.84	0.0	16.71	5.82	946.65
1980	2	19	12	40089.6	2.75	301.41	0.0	20.44	10.54	1143.39
1980	2	20	12	40089.6	0.69	477.03	0.0	23.36	7.75	1074.08
1980	2	21	12	40435.2	0.0	447.08	0.0	25.76	12.47	1301.75
1980	2	22	12	40435.2	0.0	459.33	0.0	26.41	12.02	1390.71
1980	2	23	12	40435.2	0.0	386.14	0.0	27.31	17.44	1799.63
1980	2	24	12	40478.22	0.04	251.45	0.0	26.85	18.96	2013.08
1980	2	25	12	40780.8	3.4	215.29	0.0	24.68	18.24	1819.34
1980	2	26	12	40780.8	0.89	431.41	0.0	20.43	8.82	1065.07
1980	2	27	12	40780.8	0.0	509.99	0.0	17.65	1.79	718.26
1980	2	28	12	41126.4	0.0	503.43	0.0	20.13	4.33	814.85
1980	2	29	12	41126.4	7.7	392.13	0.0	23.0	8.1	1059.63
1980	3	1	12	41126.4	15.4	280.83	0.0	21.67	13.37	1303.96
1980	3	2	12	41126.4	12.69	357.69	0.0	17.46	5.14	855.45
1980	3	3	12	41472.0	2.27	499.04	0.0	12.23	-1.68	559.32
1980	3	4	12	41472.0	0.0	540.16	0.0	21.19	0.09	734.81
1980	3	5	12	41472.0	0.0	465.36	0.0	25.33	13.0	1306.67
1980	3	6	12	41817.6	0.0	496.63	0.0	27.68	12.1	1374.84
1980	3	7	12	41817.6	0.0	474.01	0.0	28.58	15.18	1565.8
1980	3	8	12	41817.6	0.0	443.14	0.0	27.7	16.55	1677.56
1980	3	9	12	41817.6	0.0	427.53	0.0	26.4	16.43	1684.84
1980	3	10	12	42163.2	0.12	340.78	0.0	25.88	16.69	1764.01
1980	3	11	12	42163.2	2.2	336.97	0.0	27.46	18.25	1871.65
1980	3	12	12	42163.2	0.57	472.77	0.0	29.17	16.75	1804.58
1980	3	13	12	42508.8	5.64	242.3	0.0	26.76	19.88	2001.32
1980	3	14	12	42508.8	1.48	403.04	0.0	23.38	14.34	1484.74
1980	3	15	12	42508.8	0.0	522.6	0.0	25.0	10.58	1220.19
1980	3	16	12	42854.4	0.0	511.44	0.0	26.75	12.68	1356.16
1980	3	17	12	42854.4	0.0	473.37	0.0	29.44	17.33	1736.4
1980	3	18	12	42854.4	0.0	407.9	0.0	29.15	19.98	1963.86
1980	3	19	12	42854.4	0.0	472.31	0.0	29.61	17.84	1875.73
1980	3	20	12	43200.0	0.85	306.72	0.0	30.25	20.78	2135.04
1980	3	21	12	43200.0	2.47	318.74	0.0	27.23	17.89	1776.69
1980	3	22	12	43200.0	0.59	537.3	0.0	23.75	9.74	1140.74
1980	3	23	12	43545.6	0.0	561.09	0.0	27.57	8.76	1107.9
1980	3	24	12	43545.6	0.0	509.05	0.0	27.73	14.74	1496.47
1980	3	25	12	43545.6	0.54	351.74	0.0	27.8	18.62	1868.08
1980	3	26	12	43545.6	0.14	465.88	0.0	29.63	18.6	1846.86
1980	3	27	12	43891.2	0.59	458.57	0.0	30.32	17.36	1832.7
1980	3	28	12	43891.2	2.56	325.52	0.0	30.34	20.39	2112.32
1980	3	29	12	43891.2	4.05	321.26	0.0	28.43	19.17	2047.33
1980	3	30	12	44236.8	4.91	260.27	0.0	26.54	19.79	2066.15
1980	3	31	12	44236.8	1.14	299.15	0.0	26.36	18.28	1858.61
1980	4	1	12	44236.8	28.89	360.06	0.0	23.87	13.78	1488.22
1980	4	2	12	44582.4	7.6	532.82	0.0	27.76	14.12	1564.03
1980	4	3	12	44582.4	0.09	345.69	0.0	29.79	19.52	2054.64
1980	4	4	12	44582.4	0.09	416.11	0.0	29.98	20.22	2095.9
1980	4	5	12	44582.4	0.54	356.59	0.0	27.08	18.48	1857.41
1980	4	6	12	44928.0	0.14	541.2	0.0	25.68	12.89	1468.64
1980	4	7	12	44928.0	21.93	271.56	0.0	23.98	17.41	1788.29
1980	4	8	12	44928.0	6.5	432.73	0.0	29.93	17.36	1866.79
1980	4	9	12	45273.6	2.18	345.56	0.0	27.4	17.95	1851.13
1980	4	10	12	45273.6	0.52	537.3	0.0	27.11	14.45	1501.27
1980	4	11	12	45273.6	0.0	584.83	0.0	29.36	10.92	1385.15
1980	4	12	12	45273.6	0.0	499.12	0.0	30.26	18.87	1907.78
1980	4	13	12	45619.2	1.41	454.43	0.0	31.0	19.4	2024.74
1980	4	14	12	45619.2	36.45	338.23	0.0	27.7	18.29	1874.93
1980	4	15	12	45619.2	9.49	453.67	0.0	23.82	13.7	1451.28
1980	4	16	12	45921.78	0.0	557.64	0.0	24.25	11.25	1255.9
1980	4	17	12	45964.8	0.0	579.74	0.0	26.13	10.65	1242.74
1980	4	18	12	45964.8	0.0	563.54	0.0	26.79	12.7	1404.39
1980	4	19	12	45964.8	0.0	514.53	0.0	27.19	15.96	1605.93
1980	4	20	12	46310.4	0.0	529.75	0.0	25.82	14.02	1484.93
1980	4	21	12	46310.4	0.0	547.85	0.0	26.21	13.45	1447.79
