  34.78
  11.00
1550739719
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	34905.6	0.13	279.8	0.0	14.97	3.32	691.74
1980	1	2	12	34905.6	0.03	260.97	0.0	12.19	-3.31	516.07
1980	1	3	12	34905.6	0.01	300.83	0.0	10.57	-4.42	483.02
1980	1	4	12	34905.6	6.61	195.04	0.0	10.0	-1.1	562.56
1980	1	5	12	35251.2	2.25	162.84	0.0	8.32	-0.37	574.39
1980	1	6	12	35251.2	0.13	236.44	0.0	6.03	-4.44	446.93
1980	1	7	12	35251.2	1.76	231.37	0.0	15.51	-6.08	457.18
1980	1	8	12	35251.2	12.64	209.15	0.0	14.41	6.08	672.7
1980	1	9	12	35251.2	6.4	141.0	0.0	15.45	4.44	769.83
1980	1	10	12	35251.2	0.85	213.48	0.0	11.74	-0.54	618.83
1980	1	11	12	35251.2	14.57	234.23	0.0	22.72	4.41	734.54
1980	1	12	12	35596.8	3.89	275.74	0.0	18.49	4.47	841.58
1980	1	13	12	35596.8	1.79	183.47	0.0	12.38	1.67	722.68
1980	1	14	12	35596.8	4.61	103.28	0.0	8.32	3.33	753.74
1980	1	15	12	35596.8	1.15	220.33	0.0	15.52	4.43	794.92
1980	1	16	12	35596.8	0.02	318.36	0.0	16.1	1.67	711.35
1980	1	17	12	35942.4	0.25	247.81	0.0	13.34	-2.2	640.04
1980	1	18	12	35942.4	8.42	207.78	0.0	14.42	3.89	753.43
1980	1	19	12	35942.4	2.32	302.63	0.0	16.09	1.12	688.51
1980	1	20	12	35942.4	0.03	340.59	0.0	16.66	-1.12	602.26
1980	1	21	12	35942.4	0.0	326.73	0.0	12.8	0.01	668.76
1980	1	22	12	36288.0	6.62	229.83	0.0	20.51	4.43	825.76
1980	1	23	12	36288.0	7.52	220.76	0.0	17.22	5.57	883.01
1980	1	24	12	36288.0	1.52	348.68	0.0	11.81	-6.09	510.8
1980	1	25	12	36288.0	0.0	333.27	0.0	17.74	3.31	632.68
1980	1	26	12	36633.6	1.45	216.07	0.0	14.4	3.35	816.68
1980	1	27	12	36633.6	6.53	213.76	0.0	10.68	0.04	724.27
1980	1	28	12	36633.6	1.7	221.72	0.0	12.72	0.56	656.64
1980	1	29	12	36979.2	0.02	327.33	0.0	12.77	-1.07	624.39
1980	1	30	12	36979.2	5.82	263.91	0.0	10.03	-3.87	509.01
1980	1	31	12	36979.2	3.43	128.42	0.0	6.81	-3.87	426.5
1980	2	1	12	36979.2	0.59	289.83	0.0	-0.57	-9.43	298.4
1980	2	2	12	37324.8	0.02	324.97	0.0	0.52	-10.54	267.51
1980	2	3	12	37324.8	0.0	340.85	0.0	1.64	-9.99	268.58
1980	2	4	12	37324.8	0.0	350.17	0.0	1.11	-10.53	275.06
1980	2	5	12	37670.4	0.26	315.96	0.0	6.0	-9.95	305.21
1980	2	6	12	37670.4	10.54	314.46	0.0	4.45	-6.65	340.65
1980	2	7	12	37670.4	2.75	338.76	0.0	4.91	-6.67	339.38
1980	2	8	12	38016.0	0.01	388.45	0.0	6.63	-8.28	342.98
1980	2	9	12	38016.0	16.49	317.74	0.0	3.93	-5.56	394.2
1980	2	10	12	38016.0	5.06	183.93	0.0	4.41	-1.08	488.91
1980	2	11	12	38361.6	0.19	415.33	0.0	9.86	-8.28	361.19
1980	2	12	12	38361.6	0.0	442.05	0.0	9.41	-6.08	377.84
1980	2	13	12	38361.6	0.0	438.13	0.0	9.41	-4.99	401.73
1980	2	14	12	38707.2	0.0	445.66	0.0	16.52	-4.43	427.58
1980	2	15	12	38707.2	0.14	370.03	0.0	19.35	-3.86	504.7
1980	2	16	12	38707.2	0.71	362.58	0.0	16.67	1.14	609.42
1980	2	17	12	39052.8	0.21	435.38	0.0	15.5	-2.78	480.79
1980	2	18	12	39052.8	0.01	462.45	0.0	8.86	-10.52	317.65
1980	2	19	12	39052.8	2.12	365.04	0.0	9.01	-4.5	399.59
1980	2	20	12	39398.4	2.57	333.99	0.0	19.25	2.16	619.13
1980	2	21	12	39398.4	1.87	340.48	0.0	26.99	6.05	858.02
1980	2	22	12	39398.4	0.61	356.93	0.0	23.54	13.67	1059.95
1980	2	23	12	39744.0	1.57	291.91	0.0	23.35	15.98	1343.52
