  27.52
  20.00
 136175141
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	36979.2	0.0	357.15	0.0	21.03	7.26	866.43
1980	1	2	12	36979.2	0.0	395.07	0.0	18.19	1.33	625.3
1980	1	3	12	36979.2	0.02	348.75	0.0	21.6	-0.53	613.17
1980	1	4	12	37049.61	1.53	282.45	0.0	21.68	6.71	851.98
1980	1	5	12	37318.03	0.41	336.35	0.0	20.36	6.32	809.5
1980	1	6	12	37324.8	0.0	386.63	0.0	15.96	0.71	599.78
1980	1	7	12	37324.8	0.0	403.53	0.0	22.25	1.36	631.89
1980	1	8	12	37324.8	0.0	396.61	0.0	25.56	5.58	851.11
1980	1	9	12	37324.8	0.0	346.59	0.0	26.56	13.46	1246.52
1980	1	10	12	37324.8	0.01	309.2	0.0	27.49	12.99	1320.47
1980	1	11	12	37324.8	0.0	345.01	0.0	27.18	14.26	1414.33
1980	1	12	12	37324.8	1.64	221.41	0.0	27.29	17.29	1704.53
1980	1	13	12	37395.21	11.3	221.47	0.0	26.68	16.86	1740.47
1980	1	14	12	37670.4	8.17	193.47	0.0	26.51	18.26	1803.58
1980	1	15	12	37670.4	1.4	290.67	0.0	23.34	12.81	1327.83
1980	1	16	12	37670.4	0.0	386.91	0.0	24.51	8.58	1042.6
1980	1	17	12	37670.4	0.0	375.94	0.0	25.45	10.74	1111.52
1980	1	18	12	37670.4	0.0	367.43	0.0	24.46	10.93	1137.55
1980	1	19	12	37670.4	0.0	378.01	0.0	25.92	11.33	1170.11
1980	1	20	12	37899.42	0.02	317.34	0.0	25.6	11.79	1184.14
1980	1	21	12	38016.0	0.0	403.84	0.0	24.99	7.62	971.32
1980	1	22	12	38016.0	0.01	344.36	0.0	25.48	8.68	1113.5
1980	1	23	12	38016.0	7.58	167.3	0.0	23.84	17.22	1557.41
1980	1	24	12	38016.0	1.99	414.99	0.0	20.7	4.1	851.76
1980	1	25	12	38016.0	0.18	361.72	0.0	21.54	2.56	771.27
1980	1	26	12	38361.6	3.25	290.67	0.0	25.43	10.8	1212.23
1980	1	27	12	38361.6	22.84	211.42	0.0	24.88	16.49	1623.84
1980	1	28	12	38361.6	5.79	269.63	0.0	22.5	14.62	1483.58
1980	1	29	12	38361.6	0.0	381.48	0.0	23.45	10.71	1189.76
1980	1	30	12	38361.6	0.0	418.35	0.0	24.76	8.51	1074.32
1980	1	31	12	38707.2	0.29	298.61	0.0	25.33	10.8	1154.56
1980	2	1	12	38707.2	2.83	330.42	0.0	22.0	3.22	803.72
