  36.13
 702.00
 131774043
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	34560.0	0.01	195.98	0.0	7.36	0.17	580.59
1980	1	2	12	34560.0	0.0	255.78	0.0	5.82	-4.32	468.04
1980	1	3	12	34560.0	0.42	224.78	0.0	9.45	-2.17	514.91
1980	1	4	12	34560.0	3.89	174.34	0.0	6.86	-3.12	471.92
1980	1	5	12	34560.0	1.46	167.87	0.0	2.89	-5.43	388.97
1980	1	6	12	34738.58	0.13	306.44	0.0	3.8	-7.87	344.38
1980	1	7	12	34905.6	0.75	213.13	0.0	4.57	-4.71	434.58
1980	1	8	12	34905.6	0.38	152.05	0.0	6.72	0.07	584.59
1980	1	9	12	34905.6	0.35	178.5	0.0	6.85	-0.32	571.71
1980	1	10	12	34905.6	3.67	221.97	0.0	7.7	-4.23	485.17
1980	1	11	12	34905.6	12.83	195.9	0.0	9.94	-0.04	585.12
1980	1	12	12	34938.54	3.3	274.75	0.0	10.28	-2.44	531.04
1980	1	13	12	35251.2	22.53	144.55	0.0	7.43	-2.0	527.24
1980	1	14	12	35251.2	7.76	200.81	0.0	7.17	0.43	612.88
1980	1	15	12	35251.2	0.48	322.27	0.0	15.24	-0.25	639.93
1980	1	16	12	35251.2	0.84	224.66	0.0	13.44	1.31	708.45
1980	1	17	12	35429.78	8.5	144.08	0.0	11.08	4.74	834.54
1980	1	18	12	35596.8	9.95	126.88	0.0	10.4	5.77	854.51
1980	1	19	12	35596.8	2.05	311.77	0.0	11.83	0.05	659.72
1980	1	20	12	35596.8	0.0	306.42	0.0	11.92	0.38	631.0
1980	1	21	12	35596.8	0.01	282.99	0.0	10.08	-1.35	595.67
1980	1	22	12	35942.4	5.84	195.95	0.0	10.55	2.44	674.69
1980	1	23	12	35942.4	1.62	294.57	0.0	7.45	-4.58	467.08
1980	1	24	12	35942.4	0.02	340.93	0.0	8.71	-5.94	448.92
1980	1	25	12	35975.34	0.0	247.62	0.0	10.63	2.98	707.59
1980	1	26	12	36288.0	0.0	258.86	0.0	9.97	2.06	704.77
1980	1	27	12	36288.0	0.0	279.01	0.0	9.68	1.76	671.39
1980	1	28	12	36288.0	0.0	271.7	0.0	7.65	-0.61	572.27
1980	1	29	12	36633.6	0.0	254.67	0.0	5.35	-2.87	469.79
1980	1	30	12	36633.6	9.14	233.72	0.0	1.45	-6.58	355.99
1980	1	31	12	36633.6	2.94	236.72	0.0	-0.78	-8.83	280.75
1980	2	1	12	36812.18	0.14	378.25	0.0	-4.19	-14.64	187.71
1980	2	2	12	36979.2	0.0	375.7	0.0	-4.9	-14.74	176.8
1980	2	3	12	36979.2	0.0	399.43	0.0	-1.2	-13.09	204.15
1980	2	4	12	36979.2	0.0	391.5	0.0	-0.26	-11.11	231.88
1980	2	5	12	37324.8	2.72	330.19	0.0	1.73	-12.87	234.89
1980	2	6	12	37324.8	2.54	287.81	0.0	2.38	-6.56	331.54
1980	2	7	12	37324.8	0.48	337.96	0.0	0.19	-7.23	321.57
1980	2	8	12	37670.4	2.17	323.27	0.0	3.15	-8.68	305.66
1980	2	9	12	37670.4	4.02	321.68	0.0	3.99	-7.24	333.72
1980	2	10	12	37670.4	1.19	369.91	0.0	3.76	-6.25	340.04
1980	2	11	12	38016.0	0.07	450.31	0.0	5.73	-10.59	279.11
1980	2	12	12	38016.0	0.0	423.85	0.0	4.63	-6.83	319.26
1980	2	13	12	38048.94	0.0	457.33	0.0	5.88	-10.34	281.85
