  34.98
  27.00
 434932008
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	34905.6	0.06	272.13	0.0	15.39	2.53	708.81
1980	1	2	12	34905.6	0.1	217.66	0.0	11.31	-1.85	546.85
1980	1	3	12	34905.6	0.03	300.11	0.0	11.0	-3.52	488.65
1980	1	4	12	34905.6	9.13	195.99	0.0	9.54	-0.94	562.99
1980	1	5	12	34905.6	2.62	208.01	0.0	11.22	-0.45	575.78
1980	1	6	12	35135.79	0.06	230.42	0.0	7.74	-3.79	455.14
1980	1	7	12	35251.2	0.76	230.92	0.0	10.02	-5.09	462.16
1980	1	8	12	35251.2	12.69	211.81	0.0	14.21	1.61	690.42
1980	1	9	12	35251.2	6.96	132.94	0.0	11.95	4.43	775.07
1980	1	10	12	35251.2	1.07	198.95	0.0	8.05	-0.65	625.13
1980	1	11	12	35251.2	17.59	234.64	0.0	17.38	1.8	738.67
1980	1	12	12	35257.07	4.77	242.98	0.0	19.07	4.99	859.66
1980	1	13	12	35596.8	5.91	191.56	0.0	15.13	2.06	751.43
1980	1	14	12	35596.8	4.5	114.79	0.0	9.81	4.8	829.45
1980	1	15	12	35596.8	0.98	173.57	0.0	12.33	5.24	848.28
1980	1	16	12	35596.8	0.05	319.15	0.0	15.93	1.58	711.43
1980	1	17	12	35602.68	0.36	275.11	0.0	14.6	-0.67	646.2
1980	1	18	12	35942.4	7.82	207.43	0.0	13.27	3.48	758.73
1980	1	19	12	35942.4	2.4	254.17	0.0	14.29	1.45	696.21
1980	1	20	12	35942.4	0.1	338.77	0.0	15.45	-1.12	611.2
1980	1	21	12	35942.4	0.0	327.78	0.0	14.44	0.43	662.83
1980	1	22	12	36271.5	9.95	229.63	0.0	15.38	3.32	803.23
1980	1	23	12	36288.0	6.25	227.02	0.0	18.17	6.37	883.65
1980	1	24	12	36288.0	0.96	340.47	0.0	12.83	-4.86	515.46
1980	1	25	12	36288.0	0.0	331.81	0.0	13.76	0.38	651.56
1980	1	26	12	36617.11	3.32	226.44	0.0	15.82	4.89	833.51
1980	1	27	12	36633.6	4.92	200.48	0.0	12.76	2.65	742.63
1980	1	28	12	36633.6	1.14	194.58	0.0	8.93	0.95	655.02
1980	1	29	12	36633.6	0.02	333.53	0.0	11.88	0.11	613.43
1980	1	30	12	36979.2	7.1	254.76	0.0	10.09	-2.02	533.67
1980	1	31	12	36979.2	7.19	128.36	0.0	6.97	-3.36	436.6
1980	2	1	12	36979.2	3.75	267.46	0.0	-0.28	-9.02	300.64
1980	2	2	12	37308.31	0.62	356.38	0.0	-0.54	-9.77	264.75
1980	2	3	12	37324.8	0.0	389.33	0.0	0.53	-10.65	253.5
1980	2	4	12	37324.8	0.0	385.83	0.0	0.89	-9.75	266.46
1980	2	5	12	37330.68	0.54	348.36	0.0	2.05	-9.87	277.55
1980	2	6	12	37670.4	7.29	319.06	0.0	4.47	-8.24	318.86
1980	2	7	12	37670.4	1.88	339.47	0.0	2.01	-6.06	351.51
1980	2	8	12	37670.4	0.0	417.78	0.0	5.17	-7.31	342.57
1980	2	9	12	38016.0	17.9	324.78	0.0	5.61	-6.7	386.42
1980	2	10	12	38016.0	4.97	225.91	0.0	4.11	-0.92	492.04
1980	2	11	12	38016.0	0.07	433.89	0.0	5.25	-7.45	364.53
1980	2	12	12	38361.6	0.0	435.29	0.0	8.72	-4.65	408.96
1980	2	13	12	38361.6	0.0	440.32	0.0	8.25	-5.3	405.85
1980	2	14	12	38361.6	0.0	455.67	0.0	11.38	-4.71	437.69
1980	2	15	12	38707.2	0.28	355.65	0.0	15.86	-3.53	514.29
1980	2	16	12	38707.2	2.98	349.22	0.0	17.48	-0.12	608.22
1980	2	17	12	38713.07	0.76	459.99	0.0	14.28	-2.69	487.48
1980	2	18	12	39052.8	0.0	459.49	0.0	8.19	-9.19	339.62
1980	2	19	12	39052.8	1.63	343.5	0.0	10.08	-3.57	486.19
1980	2	20	12	39381.9	2.58	315.99	0.0	12.6	1.37	689.03
1980	2	21	12	39398.4	1.47	339.61	0.0	19.47	4.56	883.22
