  30.87
  72.00
1141696521
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	36211.32	0.0	321.28	0.0	13.11	1.2	690.77
1980	1	2	12	36285.69	0.0	353.84	0.0	16.74	-0.11	671.51
1980	1	3	12	36288.0	0.9	281.02	0.0	18.21	2.24	754.3
1980	1	4	12	36288.0	1.07	263.77	0.0	17.23	1.41	705.92
1980	1	5	12	36288.0	0.26	331.11	0.0	12.67	-2.45	551.38
1980	1	6	12	36288.0	0.33	298.27	0.0	13.88	-1.72	652.77
1980	1	7	12	36288.0	0.93	233.37	0.0	21.1	9.22	1138.34
1980	1	8	12	36288.0	4.03	233.46	0.0	20.93	9.5	1222.19
1980	1	9	12	36332.23	5.4	183.98	0.0	18.73	9.99	1227.89
1980	1	10	12	36556.92	10.94	224.23	0.0	20.04	9.68	1280.08
1980	1	11	12	36633.6	24.33	164.05	0.0	20.93	14.19	1491.2
1980	1	12	12	36633.6	7.05	337.78	0.0	20.37	7.09	1116.69
1980	1	13	12	36633.6	0.05	248.9	0.0	18.26	8.32	1123.94
1980	1	14	12	36633.6	0.17	221.16	0.0	20.35	10.52	1240.42
1980	1	15	12	36633.6	0.05	354.09	0.0	21.71	6.64	1084.36
1980	1	16	12	36762.69	5.57	245.28	0.0	21.18	9.14	1188.14
1980	1	17	12	36979.2	11.35	218.17	0.0	19.32	9.39	1206.43
1980	1	18	12	36979.2	3.9	248.5	0.0	20.52	8.52	1165.62
1980	1	19	12	36979.2	0.25	347.92	0.0	21.83	8.5	1156.7
1980	1	20	12	36979.2	0.0	354.64	0.0	22.8	8.47	1183.08
1980	1	21	12	37023.43	0.06	287.52	0.0	21.86	10.84	1334.16
1980	1	22	12	37322.5	5.28	208.98	0.0	21.5	12.88	1400.65
1980	1	23	12	37324.8	6.95	282.6	0.0	20.05	4.11	917.72
1980	1	24	12	37324.8	1.73	389.81	0.0	16.48	-0.47	687.04
1980	1	25	12	37324.8	1.46	273.28	0.0	16.31	3.22	862.69
1980	1	26	12	37453.89	3.34	128.24	0.0	15.85	11.46	1250.49
1980	1	27	12	37670.4	0.95	205.57	0.0	15.31	9.99	1181.55
1980	1	28	12	37670.4	0.0	234.52	0.0	13.68	6.53	968.3
1980	1	29	12	37670.4	0.0	366.9	0.0	16.07	4.26	872.72
1980	1	30	12	37670.4	2.24	320.98	0.0	21.09	4.82	888.79
1980	1	31	12	38016.0	3.41	306.75	0.0	19.57	1.22	709.26
1980	2	1	12	38016.0	0.9	345.02	0.0	15.2	-5.34	442.44
1980	2	2	12	38016.0	0.0	381.1	0.0	5.83	-5.18	432.24
1980	2	3	12	38016.0	0.0	393.9	0.0	11.5	-0.69	580.39
1980	2	4	12	38361.6	0.0	398.45	0.0	13.06	0.2	640.74
1980	2	5	12	38361.6	2.22	307.64	0.0	14.75	0.72	687.93
1980	2	6	12	38361.6	7.55	288.93	0.0	14.36	2.88	733.89
1980	2	7	12	38490.69	2.27	428.3	0.0	13.14	-2.26	592.17
1980	2	8	12	38707.2	5.58	312.14	0.0	15.78	1.79	724.04
1980	2	9	12	38707.2	14.07	294.37	0.0	15.58	3.78	791.17
1980	2	10	12	38707.2	4.17	262.61	0.0	12.94	0.52	637.44
1980	2	11	12	39022.47	0.03	417.17	0.0	9.28	-3.27	508.81
1980	2	12	12	39052.8	0.0	391.22	0.0	9.54	-1.33	575.94
1980	2	13	12	39052.8	0.0	337.62	0.0	11.42	3.16	736.27
1980	2	14	12	39052.8	0.0	437.96	0.0	19.47	2.11	773.3
1980	2	15	12	39398.4	0.1	397.07	0.0	22.99	3.95	854.27
1980	2	16	12	39398.4	3.88	339.92	0.0	21.11	2.19	750.92
1980	2	17	12	39398.4	1.74	322.98	0.0	16.63	-4.34	490.95
1980	2	18	12	39744.0	0.15	465.72	0.0	13.83	-3.78	526.66
1980	2	19	12	39744.0	0.02	395.39	0.0	17.25	3.99	876.52
1980	2	20	12	39744.0	0.02	358.16	0.0	23.35	11.82	1373.7
1980	2	21	12	40059.27	0.61	278.12	0.0	24.41	14.75	1664.89
1980	2	22	12	40089.6	11.03	241.31	0.0	24.72	16.33	1795.9
1980	2	23	12	40089.6	3.61	367.8	0.0	25.91	15.63	1720.8
1980	2	24	12	40133.83	0.0	389.46	0.0	25.47	14.51	1541.64
1980	2	25	12	40435.2	0.0	445.4	0.0	22.8	8.27	1077.0
1980	2	26	12	40435.2	0.0	490.93	0.0	18.48	-0.89	657.26
1980	2	27	12	40435.2	0.0	487.73	0.0	17.65	0.11	659.36
1980	2	28	12	40780.8	0.0	482.38	0.0	22.59	4.09	847.25
1980	2	29	12	40780.8	7.33	426.81	0.0	23.38	7.18	810.1
1980	3	1	12	40780.8	14.65	371.24	0.0	22.62	2.95	772.94
1980	3	2	12	41126.4	4.64	453.84	0.0	17.44	-6.89	402.12
1980	3	3	12	41126.4	0.0	514.24	0.0	11.76	-6.94	406.19
1980	3	4	12	41126.4	1.41	359.37	0.0	15.63	1.38	759.4
1980	3	5	12	41472.0	5.15	301.81	0.0	23.51	12.5	1283.95
1980	3	6	12	41472.0	1.56	499.28	0.0	24.04	5.24	995.52
1980	3	7	12	41472.0	12.25	341.33	0.0	22.39	8.74	1241.95
1980	3	8	12	41817.6	26.2	216.46	0.0	26.06	18.99	1969.71
1980	3	9	12	41817.6	8.84	292.16	0.0	26.82	16.47	1878.17
1980	3	10	12	41817.6	5.96	294.63	0.0	26.71	16.33	1809.25
1980	3	11	12	42163.2	1.96	372.13	0.0	26.19	14.64	1680.43
1980	3	12	12	42163.2	4.88	267.37	0.0	25.0	16.06	1766.03
1980	3	13	12	42163.2	1.75	312.92	0.0	25.31	15.99	1647.59
1980	3	14	12	42508.8	0.05	508.16	0.0	22.36	5.81	1030.9
1980	3	15	12	42508.8	0.0	484.42	0.0	21.47	7.84	1055.35
1980	3	16	12	42508.8	0.5	366.26	0.0	21.48	11.37	1274.89
1980	3	17	12	42854.4	59.07	299.72	0.0	21.38	11.94	1288.88
1980	3	18	12	42854.4	28.35	370.11	0.0	18.39	4.84	940.01
1980	3	19	12	42854.4	5.54	359.99	0.0	17.73	5.9	966.95
1980	3	20	12	43200.0	5.05	378.67	0.0	23.27	8.4	1133.29
1980	3	21	12	43200.0	8.32	376.39	0.0	23.59	9.32	1147.86
1980	3	22	12	43200.0	2.31	542.56	0.0	21.94	4.29	949.13
1980	3	23	12	43545.6	3.0	373.17	0.0	23.04	9.39	1231.88
1980	3	24	12	43545.6	7.02	337.15	0.0	25.05	13.65	1454.86
1980	3	25	12	43545.6	5.72	404.77	0.0	24.46	7.2	1130.66
1980	3	26	12	43891.2	27.66	338.75	0.0	21.25	9.26	1169.98
1980	3	27	12	43891.2	21.47	193.06	0.0	18.1	10.33	1235.09
1980	3	28	12	43891.2	37.84	325.87	0.0	21.03	11.33	1347.49
1980	3	29	12	44236.8	29.64	245.33	0.0	19.52	12.71	1466.49
1980	3	30	12	44236.8	31.56	254.51	0.0	21.15	14.38	1525.16
1980	3	31	12	44236.8	8.47	521.61	0.0	21.54	8.47	1201.65
1980	4	1	12	44582.4	2.14	399.67	0.0	25.06	10.08	1316.09
1980	4	2	12	44582.4	33.33	362.86	0.0	24.31	12.87	1493.51
1980	4	3	12	44582.4	17.15	326.06	0.0	22.52	13.03	1548.66
1980	4	4	12	44928.0	2.32	311.34	0.0	23.02	15.63	1623.5
1980	4	5	12	44928.0	0.08	554.91	0.0	22.68	7.37	1168.29
1980	4	6	12	44928.0	1.34	397.63	0.0	23.17	10.22	1315.56
1980	4	7	12	45273.6	5.87	324.48	0.0	22.52	13.72	1594.83
1980	4	8	12	45273.6	12.15	352.53	0.0	27.12	16.26	1762.45
1980	4	9	12	45273.6	3.45	557.9	0.0	27.48	10.27	1373.63
1980	4	10	12	45619.2	1.71	491.62	0.0	26.59	10.25	1343.96
1980	4	11	12	45619.2	16.95	396.08	0.0	25.79	12.12	1485.53
1980	4	12	12	45619.2	72.22	303.14	0.0	23.62	14.77	1652.87
1980	4	13	12	45964.8	83.76	270.1	0.0	21.79	14.86	1562.73
1980	4	14	12	45964.8	20.69	425.75	0.0	20.4	5.46	1031.84
1980	4	15	12	45964.8	0.06	566.77	0.0	21.21	6.34	1009.17
1980	4	16	12	46266.17	0.0	579.65	0.0	24.12	6.34	1067.55
1980	4	17	12	46310.4	0.0	554.56	0.0	25.08	9.77	1264.21
1980	4	18	12	46310.4	5.16	400.26	0.0	23.9	10.8	1344.93
1980	4	19	12	46340.73	1.76	481.26	0.0	21.62	11.19	1331.61
1980	4	20	12	46656.0	0.01	567.08	0.0	25.74	9.38	1278.23
1980	4	21	12	46656.0	0.0	568.83	0.0	28.31	10.68	1400.63
1980	4	22	12	46656.0	0.0	560.75	0.0	30.45	12.91	1582.65
1980	4	23	12	47001.6	0.0	550.49	0.0	30.45	13.76	1660.71
1980	4	24	12	47001.6	0.0	538.73	0.0	28.7	14.11	1723.77
1980	4	25	12	47001.6	12.89	339.96	0.0	27.05	17.25	1988.73
1980	4	26	12	47347.2	30.1	305.13	0.0	27.07	18.49	2023.2
1980	4	27	12	47347.2	8.6	530.96	0.0	25.55	12.3	1493.43
1980	4	28	12	47347.2	0.0	549.43	0.0	22.81	9.05	1246.4
1980	4	29	12	47377.53	0.0	560.4	0.0	25.96	10.7	1377.53
1980	4	30	12	47692.8	0.04	463.06	0.0	26.43	13.6	1701.97
1980	5	1	12	47692.8	0.21	251.75	0.0	26.89	20.13	2207.63
1980	5	2	12	47692.8	7.69	343.44	0.0	26.35	16.37	1938.6
1980	5	3	12	47909.31	7.52	347.19	0.0	26.7	16.47	1865.2
1980	5	4	12	48038.4	1.66	527.31	0.0	27.11	13.83	1624.92
1980	5	5	12	48038.4	0.0	571.09	0.0	28.14	11.17	1509.1
1980	5	6	12	48038.4	0.0	520.87	0.0	29.72	16.14	1877.16
1980	5	7	12	48384.0	3.62	400.78	0.0	29.89	17.41	2046.26
1980	5	8	12	48384.0	2.95	352.06	0.0	28.74	17.79	2025.34
1980	5	9	12	48384.0	2.83	405.23	0.0	28.64	14.15	1728.79
1980	5	10	12	48384.0	0.75	524.37	0.0	27.01	14.08	1721.35
1980	5	11	12	48729.6	0.0	455.46	0.0	28.07	17.86	2049.49
1980	5	12	12	48729.6	0.0	440.26	0.0	29.25	19.4	2246.77
1980	5	13	12	48729.6	0.0	420.88	0.0	29.14	19.94	2355.98
1980	5	14	12	48729.6	0.77	226.38	0.0	27.9	21.82	2506.61
1980	5	15	12	48946.11	5.95	267.73	0.0	26.75	19.71	2274.92
1980	5	16	12	49075.2	54.73	256.9	0.0	25.15	18.18	2077.9
1980	5	17	12	49075.2	75.02	284.1	0.0	24.82	17.69	2028.58
1980	5	18	12	49075.2	26.58	347.8	0.0	27.47	17.68	2061.44
1980	5	19	12	49077.5	37.1	359.24	0.0	28.29	17.83	2094.91
1980	5	20	12	49376.57	52.61	319.02	0.0	26.98	18.33	2106.75
1980	5	21	12	49420.8	14.3	379.95	0.0	28.52	16.92	2028.95
1980	5	22	12	49420.8	2.82	362.4	0.0	28.34	18.0	2136.96
1980	5	23	12	49420.8	2.18	352.17	0.0	29.35	19.43	2288.12
1980	5	24	12	49420.8	0.44	505.57	0.0	31.25	19.28	2296.59
1980	5	25	12	49637.31	0.26	465.34	0.0	31.75	18.92	2243.0
1980	5	26	12	49766.4	1.39	450.34	0.0	31.42	17.08	2137.11
1980	5	27	12	49766.4	0.43	505.64	0.0	32.69	20.03	2407.08
1980	5	28	12	49766.4	0.0	476.31	0.0	31.89	21.05	2527.71
1980	5	29	12	49766.4	0.13	456.81	0.0	31.04	21.04	2479.96
1980	5	30	12	49766.4	0.04	507.88	0.0	30.56	18.79	2261.84
1980	5	31	12	49843.08	0.0	505.4	0.0	31.07	19.19	2266.43
1980	6	1	12	50067.77	0.0	513.23	0.0	31.07	18.63	2230.79
1980	6	2	12	50112.0	0.0	497.83	0.0	30.83	19.25	2293.66
1980	6	3	12	50112.0	0.0	507.08	0.0	32.32	19.77	2386.44
1980	6	4	12	50112.0	0.0	510.79	0.0	33.55	20.34	2485.76
1980	6	5	12	50112.0	0.0	504.42	0.0	33.93	21.0	2562.7
1980	6	6	12	50112.0	0.0	504.54	0.0	33.82	20.95	2595.89
1980	6	7	12	50112.0	0.0	482.06	0.0	34.08	22.32	2781.57
1980	6	8	12	50114.31	2.19	376.68	0.0	34.71	23.5	2875.94
1980	6	9	12	50188.68	0.81	388.31	0.0	33.57	20.53	2428.17
1980	6	10	12	50256.41	0.03	551.81	0.0	29.9	15.26	1888.05
1980	6	11	12	50413.38	0.0	557.55	0.0	32.54	15.8	1939.0
1980	6	12	12	50457.6	0.0	544.97	0.0	33.33	17.3	2084.72
1980	6	13	12	50457.6	0.0	545.74	0.0	34.19	17.38	2156.33
1980	6	14	12	50457.6	0.0	521.05	0.0	33.9	19.32	2372.91
1980	6	15	12	50457.6	0.0	485.88	0.0	33.67	21.23	2533.44
1980	6	16	12	50457.6	0.0	509.21	0.0	33.32	19.64	2420.7
1980	6	17	12	50457.6	0.0	492.56	0.0	34.3	21.18	2651.74
1980	6	18	12	50457.6	0.36	369.35	0.0	35.37	23.92	3002.3
1980	6	19	12	50457.6	1.97	338.65	0.0	35.22	23.61	2940.74
1980	6	20	12	50457.6	0.85	387.26	0.0	33.52	21.54	2672.89
1980	6	21	12	50457.6	0.08	479.97	0.0	34.35	21.7	2667.61
1980	6	22	12	50457.6	1.18	401.51	0.0	33.99	22.06	2709.93
1980	6	23	12	50457.6	7.16	355.47	0.0	33.9	21.68	2679.88
1980	6	24	12	50457.6	3.85	265.29	0.0	31.3	22.25	2684.94
1980	6	25	12	50457.6	0.85	400.96	0.0	33.52	22.16	2771.52
1980	6	26	12	50457.6	5.68	289.71	0.0	32.81	24.24	2974.57
1980	6	27	12	50457.6	1.86	448.14	0.0	34.03	23.03	2880.92
1980	6	28	12	50457.6	0.91	358.81	0.0	34.77	24.12	3030.58
1980	6	29	12	50413.38	4.59	311.42	0.0	34.33	24.5	3098.66
1980	6	30	12	50328.52	1.43	434.35	0.0	35.68	24.83	3141.26
1980	7	1	12	50188.68	0.44	390.86	0.0	37.29	24.79	3163.77
1980	7	2	12	50142.33	0.21	452.93	0.0	37.4	24.2	3014.22
1980	7	3	12	50112.0	0.02	491.59	0.0	35.98	22.4	2759.54
1980	7	4	12	50112.0	0.0	491.74	0.0	35.51	22.15	2723.42
1980	7	5	12	50112.0	0.0	486.97	0.0	36.42	22.88	2837.12
1980	7	6	12	50112.0	0.0	478.6	0.0	37.02	23.68	2938.48
1980	7	7	12	50112.0	6.86	366.87	0.0	37.04	22.92	2870.06
1980	7	8	12	50112.0	12.86	370.55	0.0	35.91	21.9	2747.52
1980	7	9	12	50112.0	3.52	485.3	0.0	36.55	22.8	2816.73
1980	7	10	12	49982.91	0.0	478.82	0.0	36.37	23.21	2897.33
1980	7	11	12	49768.7	0.0	469.07	0.0	37.16	24.32	3023.42
1980	7	12	12	49766.4	0.0	481.79	0.0	37.5	23.93	2978.79
1980	7	13	12	49766.4	0.0	483.58	0.0	38.69	24.57	3045.93
1980	7	14	12	49766.4	0.0	471.44	0.0	39.03	25.44	3185.7
1980	7	15	12	49766.4	0.01	450.9	0.0	38.75	26.23	3265.81
1980	7	16	12	49766.4	1.19	364.16	0.0	39.29	24.36	3081.14
1980	7	17	12	49497.48	3.59	406.71	0.0	37.32	23.21	2877.97
