  40.46
3298.00
   8129086
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	32832.0	0.0	345.04	0.0	-0.9	-12.34	193.41
1980	1	2	12	33177.6	5.43	247.0	0.0	-2.49	-12.28	204.64
1980	1	3	12	33177.6	3.37	296.89	0.0	-6.1	-19.15	144.93
1980	1	4	12	33177.6	16.81	240.61	0.0	-3.72	-11.28	218.26
1980	1	5	12	33177.6	6.73	348.69	0.0	1.91	-9.68	256.8
1980	1	6	12	33177.6	2.06	313.35	0.0	-0.02	-15.85	178.48
1980	1	7	12	33177.6	2.95	279.11	0.0	-2.71	-19.19	128.9
1980	1	8	12	33177.6	16.61	252.26	0.0	-7.86	-15.9	156.0
1980	1	9	12	33523.2	10.4	279.56	0.0	-1.61	-12.02	216.23
1980	1	10	12	33523.2	11.23	249.04	0.0	-2.55	-10.31	232.12
1980	1	11	12	33523.2	4.31	352.86	0.0	-4.84	-25.09	113.37
1980	1	12	12	33523.2	14.13	301.71	0.0	-0.29	-12.37	217.63
1980	1	13	12	33868.8	14.82	230.64	0.0	2.32	-4.11	391.22
1980	1	14	12	33868.8	5.46	234.82	0.0	1.98	-4.52	403.23
1980	1	15	12	33868.8	1.23	242.7	0.0	0.6	-7.87	315.86
1980	1	16	12	33868.8	0.99	305.57	0.0	-2.02	-13.31	219.18
1980	1	17	12	34214.4	1.3	304.27	0.0	-1.88	-13.02	205.98
1980	1	18	12	34214.4	6.26	298.79	0.0	-3.1	-13.24	194.97
1980	1	19	12	34214.4	4.82	324.08	0.0	-5.31	-18.91	130.73
1980	1	20	12	34214.4	0.99	433.98	0.0	-2.64	-25.77	85.84
1980	1	21	12	34560.0	0.16	337.64	0.0	-1.77	-17.37	130.71
1980	1	22	12	34560.0	0.06	420.72	0.0	-4.53	-21.47	105.04
1980	1	23	12	34560.0	0.0	439.19	0.0	-3.23	-24.18	87.09
1980	1	24	12	34905.6	0.0	437.16	0.0	-0.28	-20.4	116.07
1980	1	25	12	34905.6	8.33	311.42	0.0	-2.22	-14.13	163.65
1980	1	26	12	34905.6	16.96	347.6	0.0	-6.83	-25.23	88.73
1980	1	27	12	35251.2	31.0	342.74	0.0	-8.43	-22.34	89.88
1980	1	28	12	35251.2	47.32	290.19	0.0	-9.93	-19.18	115.34
