  43.80
1609.00
 151708427
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	31651.54	0.03	167.75	0.0	7.34	-2.96	367.43
1980	1	2	12	31795.2	0.32	138.37	0.0	5.48	-5.97	320.87
1980	1	3	12	31795.2	0.13	217.72	0.0	2.69	-10.11	227.19
1980	1	4	12	31795.2	0.0	221.84	0.0	3.4	-9.36	220.54
1980	1	5	12	31795.2	0.0	234.42	0.0	6.55	-8.8	220.27
1980	1	6	12	31795.2	0.0	250.44	0.0	6.15	-18.05	131.37
1980	1	7	12	31997.14	0.07	184.01	0.0	2.59	-19.12	101.09
1980	1	8	12	32140.8	0.11	181.77	0.0	-11.15	-23.37	73.86
1980	1	9	12	32140.8	0.03	289.81	0.0	2.7	-27.41	85.73
1980	1	10	12	32140.8	0.07	153.22	0.0	7.28	-3.41	316.19
1980	1	11	12	32163.49	0.03	245.7	0.0	5.01	-12.16	211.13
1980	1	12	12	32486.4	0.0	249.38	0.0	9.11	-8.6	251.19
1980	1	13	12	32486.4	0.1	134.43	0.0	9.97	1.4	496.2
1980	1	14	12	32486.4	0.04	197.34	0.0	10.29	0.5	478.65
1980	1	15	12	32509.09	0.0	209.16	0.0	9.85	-0.57	422.65
1980	1	16	12	32832.0	0.0	200.47	0.0	8.25	-3.77	348.66
1980	1	17	12	32832.0	0.4	174.74	0.0	7.2	-4.38	324.92
1980	1	18	12	32832.0	0.3	194.93	0.0	5.15	-6.57	262.86
1980	1	19	12	33177.6	0.34	198.45	0.0	0.48	-12.62	175.54
1980	1	20	12	33177.6	0.12	293.43	0.0	1.11	-12.89	148.37
1980	1	21	12	33177.6	0.0	260.24	0.0	2.51	-7.31	203.74
1980	1	22	12	33523.2	0.0	266.16	0.0	2.61	-7.64	214.04
1980	1	23	12	33523.2	0.26	228.38	0.0	6.55	-6.79	244.96
1980	1	24	12	33523.2	0.18	220.27	0.0	7.24	-4.24	275.54
1980	1	25	12	33868.8	0.11	250.53	0.0	4.14	-15.02	148.81
1980	1	26	12	33868.8	0.46	206.22	0.0	-1.43	-22.75	77.16
1980	1	27	12	33891.48	0.52	197.51	0.0	-15.46	-26.69	51.84
1980	1	28	12	34214.4	0.53	228.14	0.0	-16.58	-27.44	45.46
1980	1	29	12	34214.4	0.42	239.68	0.0	-14.62	-26.75	48.34
1980	1	30	12	34560.0	0.56	238.5	0.0	-10.95	-22.76	62.99
1980	1	31	12	34560.0	0.19	337.43	0.0	-1.15	-19.14	74.18
1980	2	1	12	34582.68	0.0	342.8	0.0	4.85	-14.54	109.72
1980	2	2	12	34905.6	0.0	278.52	0.0	6.24	-3.31	227.36
1980	2	3	12	34905.6	0.0	311.28	0.0	8.3	-3.59	244.33
1980	2	4	12	35251.2	0.0	245.01	0.0	7.86	-1.34	294.34
1980	2	5	12	35251.2	0.0	222.76	0.0	5.99	-4.31	261.86
1980	2	6	12	35596.8	0.0	268.89	0.0	2.52	-7.47	194.17
1980	2	7	12	35596.8	0.02	265.2	0.0	0.63	-10.25	151.27
1980	2	8	12	35798.74	0.01	338.93	0.0	-2.23	-16.63	99.18
1980	2	9	12	35942.4	0.0	351.75	0.0	5.07	-12.23	116.26
1980	2	10	12	35942.4	0.0	349.41	0.0	6.28	-8.81	140.12
1980	2	11	12	36288.0	0.0	321.04	0.0	3.15	-13.74	115.94
1980	2	12	12	36288.0	0.16	288.03	0.0	2.89	-12.84	121.06
1980	2	13	12	36633.6	1.03	279.78	0.0	2.11	-11.31	134.12
1980	2	14	12	36633.6	2.21	182.86	0.0	-0.46	-14.13	131.31
1980	2	15	12	36979.2	1.02	166.77	0.0	-9.93	-17.44	104.14
1980	2	16	12	36979.2	0.11	389.58	0.0	-5.98	-21.9	68.34
1980	2	17	12	37324.8	0.0	394.01	0.0	5.44	-12.21	113.0
1980	2	18	12	37324.8	0.0	379.22	0.0	11.19	-2.64	209.84
1980	2	19	12	37670.4	0.1	270.46	0.0	12.19	-0.04	295.95
1980	2	20	12	37670.4	0.3	251.79	0.0	11.82	0.01	311.95
1980	2	21	12	38016.0	0.29	253.75	0.0	10.28	-3.01	266.77
1980	2	22	12	38016.0	1.13	201.91	0.0	7.32	-4.34	259.6
1980	2	23	12	38361.6	0.6	218.85	0.0	3.28	-5.3	229.91
1980	2	24	12	38361.6	0.07	352.97	0.0	3.39	-8.11	152.76
1980	2	25	12	38707.2	0.0	395.28	0.0	3.59	-14.61	103.47
1980	2	26	12	38707.2	0.0	378.09	0.0	9.43	-4.32	180.2
1980	2	27	12	39052.8	0.0	366.58	0.0	14.27	1.66	251.48
1980	2	28	12	39052.8	0.26	337.96	0.0	14.27	-7.56	164.28
1980	2	29	12	39398.4	0.2	391.65	0.0	10.84	-18.75	109.31
1980	3	1	12	39398.4	0.15	448.31	0.0	-1.31	-23.24	54.32
1980	3	2	12	39744.0	0.0	445.07	0.0	8.78	-9.34	112.6
1980	3	3	12	39744.0	3.14	326.55	0.0	8.64	-4.96	167.84
1980	3	4	12	40089.6	3.95	340.66	0.0	6.08	-15.94	98.11
1980	3	5	12	40089.6	1.09	413.52	0.0	-2.27	-19.68	71.37
1980	3	6	12	40435.2	0.0	437.13	0.0	0.71	-13.17	93.09
1980	3	7	12	40457.88	0.06	401.12	0.0	5.16	-9.54	121.67
1980	3	8	12	40780.8	0.03	432.48	0.0	4.91	-8.68	136.23
1980	3	9	12	41126.4	0.16	287.81	0.0	4.21	-5.15	190.52
1980	3	10	12	41126.4	0.07	411.59	0.0	3.93	-7.32	155.51
1980	3	11	12	41472.0	0.0	447.92	0.0	8.48	-5.02	158.16
1980	3	12	12	41472.0	0.0	447.08	0.0	9.43	-3.58	169.12
1980	3	13	12	41817.6	0.0	439.92	0.0	7.81	-6.12	149.64
1980	3	14	12	41817.6	0.0	483.35	0.0	10.62	-6.18	151.51
1980	3	15	12	42163.2	0.0	423.71	0.0	14.43	1.44	223.49
1980	3	16	12	42163.2	0.0	463.2	0.0	12.61	-5.1	161.75
1980	3	17	12	42508.8	0.0	428.9	0.0	10.19	-6.73	149.09
1980	3	18	12	42508.8	0.0	404.24	0.0	9.55	-1.34	200.96
1980	3	19	12	42854.4	0.0	420.83	0.0	10.7	-1.05	201.32
1980	3	20	12	42854.4	0.0	403.33	0.0	7.94	-5.08	168.02
1980	3	21	12	43200.0	0.1	345.33	0.0	6.01	-6.36	163.3
1980	3	22	12	43545.6	0.04	421.75	0.0	6.2	-5.05	153.98
1980	3	23	12	43545.6	0.0	461.04	0.0	6.79	-6.86	135.02
1980	3	24	12	43891.2	0.0	442.41	0.0	6.55	-5.65	143.4
1980	3	25	12	43891.2	2.09	361.05	0.0	4.57	-7.44	160.35
1980	3	26	12	44236.8	1.85	207.42	0.0	2.94	-5.24	218.96
1980	3	27	12	44236.8	2.54	385.86	0.0	5.46	-8.73	158.74
1980	3	28	12	44582.4	4.43	378.48	0.0	5.63	-7.22	167.3
1980	3	29	12	44582.4	1.47	471.59	0.0	3.99	-8.28	162.92
1980	3	30	12	44928.0	0.0	478.52	0.0	7.13	-4.19	202.76
1980	3	31	12	44928.0	1.99	331.2	0.0	5.97	-4.43	253.32
1980	4	1	12	45273.6	8.19	177.57	0.0	3.45	-3.61	318.82
1980	4	2	12	45273.6	7.49	230.41	0.0	0.88	-4.21	317.75
1980	4	3	12	45619.2	3.66	261.33	0.0	1.77	-4.13	307.74
1980	4	4	12	45942.12	3.16	415.13	0.0	8.73	-7.68	242.56
1980	4	5	12	45964.8	1.0	541.84	0.0	13.52	-3.03	292.93
1980	4	6	12	46310.4	0.09	408.33	0.0	13.63	0.29	389.38
1980	4	7	12	46310.4	0.28	386.22	0.0	11.86	-1.37	364.41
1980	4	8	12	46656.0	0.1	459.04	0.0	8.23	-2.25	317.37
1980	4	9	12	46656.0	0.0	519.52	0.0	10.33	-2.73	302.44
1980	4	10	12	47001.6	3.05	363.82	0.0	9.39	-1.95	348.53
1980	4	11	12	47001.6	4.4	287.38	0.0	7.44	-4.09	331.06
1980	4	12	12	47347.2	1.32	393.93	0.0	4.51	-4.9	299.82
1980	4	13	12	47347.2	0.01	505.4	0.0	9.05	-2.75	306.15
1980	4	14	12	47692.8	0.0	551.66	0.0	14.73	-3.14	311.12
1980	4	15	12	47692.8	0.98	416.57	0.0	15.52	-0.98	386.09
1980	4	16	12	48038.4	0.43	465.59	0.0	14.54	0.16	399.1
1980	4	17	12	48038.4	0.01	555.13	0.0	17.91	-0.03	378.07
1980	4	18	12	48384.0	0.0	561.27	0.0	23.37	1.01	426.24
1980	4	19	12	48384.0	0.0	541.47	0.0	23.29	6.78	589.68
1980	4	20	12	48729.6	0.0	536.63	0.0	26.01	9.29	694.49
1980	4	21	12	48729.6	0.0	541.45	0.0	27.58	10.0	711.09
1980	4	22	12	49075.2	0.0	552.59	0.0	26.09	6.73	573.91
1980	4	23	12	49075.2	0.0	554.58	0.0	22.83	-1.24	365.44
1980	4	24	12	49420.8	0.0	534.5	0.0	14.63	0.46	364.1
1980	4	25	12	49420.8	0.0	535.63	0.0	13.02	-0.98	381.32
1980	4	26	12	49766.4	0.3	251.62	0.0	11.82	4.06	575.27
1980	4	27	12	49766.4	0.12	429.8	0.0	11.57	2.71	463.67
