  43.19
 900.00
25523777779
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	31873.03	0.0	225.24	0.0	9.26	-8.81	268.81
1980	1	2	12	31906.4	0.13	192.25	0.0	6.71	-9.11	257.22
1980	1	3	12	31944.41	0.12	230.73	0.0	1.17	-15.52	185.45
1980	1	4	12	31995.8	0.03	230.29	0.0	3.06	-8.86	240.56
1980	1	5	12	32073.54	0.0	251.04	0.0	6.27	-10.67	224.92
1980	1	6	12	32160.47	0.0	272.06	0.0	6.3	-17.32	146.02
1980	1	7	12	32218.63	0.07	222.34	0.0	2.34	-20.89	98.5
1980	1	8	12	32269.91	0.7	186.01	0.0	-11.26	-23.2	77.47
1980	1	9	12	32337.11	0.28	274.63	0.0	-7.79	-26.99	72.28
1980	1	10	12	32419.14	0.02	278.37	0.0	8.75	-12.81	169.9
1980	1	11	12	32522.35	0.01	274.0	0.0	5.52	-16.84	154.0
1980	1	12	12	32580.68	0.0	286.62	0.0	11.63	-12.32	240.55
1980	1	13	12	32658.04	0.0	195.76	0.0	13.48	2.07	552.58
1980	1	14	12	32757.96	0.23	185.38	0.0	12.53	-0.47	533.58
1980	1	15	12	32877.2	0.18	214.13	0.0	11.03	-4.86	391.14
1980	1	16	12	32943.2	0.04	234.09	0.0	8.3	-7.99	297.89
1980	1	17	12	33049.09	0.0	250.54	0.0	10.16	-7.64	288.03
1980	1	18	12	33180.17	0.24	222.54	0.0	7.67	-9.07	258.7
1980	1	19	12	33256.1	0.25	205.05	0.0	2.2	-11.97	206.4
1980	1	20	12	33349.24	0.06	258.4	0.0	0.42	-12.98	181.67
1980	1	21	12	33497.4	0.0	267.56	0.0	4.18	-10.21	216.6
1980	1	22	12	33601.69	0.0	219.21	0.0	3.58	-6.57	281.7
1980	1	23	12	33694.84	0.0	267.25	0.0	10.1	-5.93	328.97
1980	1	24	12	33863.44	0.06	179.97	0.0	10.76	1.37	483.63
1980	1	25	12	33947.3	0.29	262.98	0.0	7.25	-13.5	220.39
1980	1	26	12	34085.89	0.18	200.65	0.0	0.61	-21.14	98.79
1980	1	27	12	34233.24	0.19	229.22	0.0	-13.28	-23.95	70.76
