  38.00
 266.00
8232641580
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	34058.64	0.02	261.1	0.0	7.65	-5.26	439.84
1980	1	2	12	34100.19	0.96	217.24	0.0	8.81	-4.56	443.74
1980	1	3	12	34139.98	0.36	156.92	0.0	6.1	-3.72	443.94
1980	1	4	12	34169.75	0.01	136.21	0.0	1.59	-4.59	412.09
1980	1	5	12	34194.79	0.03	167.94	0.0	0.5	-5.24	393.71
1980	1	6	12	34231.08	0.92	202.47	0.0	4.46	-5.61	382.56
1980	1	7	12	34309.01	0.58	285.92	0.0	6.26	-10.19	295.37
1980	1	8	12	34380.89	0.09	265.5	0.0	3.0	-9.29	278.71
1980	1	9	12	34445.79	0.0	298.26	0.0	0.98	-10.58	272.44
1980	1	10	12	34501.72	0.21	284.22	0.0	7.73	-7.02	387.36
1980	1	11	12	34540.02	0.07	269.52	0.0	13.07	1.41	609.59
1980	1	12	12	34600.73	0.0	294.76	0.0	8.87	-7.17	405.3
1980	1	13	12	34679.48	0.22	219.93	0.0	5.85	-5.05	408.68
1980	1	14	12	34770.88	0.07	307.34	0.0	11.01	-5.43	453.92
1980	1	15	12	34860.94	2.75	204.75	0.0	14.37	1.61	717.4
1980	1	16	12	34889.96	1.59	160.06	0.0	13.66	7.23	930.3
1980	1	17	12	34975.78	0.22	281.78	0.0	12.84	1.69	701.61
1980	1	18	12	35095.44	0.0	320.18	0.0	13.12	-5.79	467.89
1980	1	19	12	35192.92	0.5	229.76	0.0	13.38	-0.92	575.54
1980	1	20	12	35235.56	0.51	214.55	0.0	11.11	0.23	602.56
1980	1	21	12	35299.43	0.76	137.02	0.0	7.4	-1.9	524.58
1980	1	22	12	35441.04	0.32	188.08	0.0	4.19	-1.76	487.21
1980	1	23	12	35552.14	0.04	320.43	0.0	4.54	-8.78	341.62
1980	1	24	12	35589.3	0.0	332.24	0.0	12.91	-5.0	433.53
1980	1	25	12	35692.06	0.0	330.17	0.0	17.42	-0.89	561.0
1980	1	26	12	35848.84	0.0	294.64	0.0	14.22	-2.86	471.3
1980	1	27	12	35922.42	0.0	242.19	0.0	5.15	-8.09	320.56
1980	1	28	12	35990.63	0.49	159.88	0.0	-2.31	-9.07	270.34
1980	1	29	12	36153.28	2.8	246.23	0.0	-3.34	-11.78	229.25
1980	1	30	12	36261.88	3.4	228.14	0.0	-3.04	-10.35	232.6
1980	1	31	12	36297.52	1.18	292.56	0.0	-4.9	-15.04	168.16
1980	2	1	12	36454.49	0.11	398.29	0.0	-4.63	-20.63	121.22
1980	2	2	12	36600.02	1.13	293.3	0.0	-1.76	-14.41	188.77
1980	2	3	12	36633.97	0.47	241.66	0.0	-0.57	-7.02	302.93
1980	2	4	12	36800.09	5.86	236.04	0.0	-0.29	-8.03	311.84
1980	2	5	12	36953.08	2.64	284.04	0.0	2.28	-5.85	345.43
1980	2	6	12	36979.57	0.23	361.47	0.0	2.62	-7.42	308.13
1980	2	7	12	37169.04	15.47	267.71	0.0	0.34	-10.41	264.53
1980	2	8	12	37309.16	7.23	195.8	0.0	-1.75	-6.23	324.23
1980	2	9	12	37334.32	0.76	230.59	0.0	-2.42	-7.3	301.19
1980	2	10	12	37576.84	0.02	375.49	0.0	-1.32	-10.98	235.44
1980	2	11	12	37667.02	0.0	412.37	0.0	0.36	-11.62	205.32
1980	2	12	12	37741.23	0.0	447.32	0.0	0.4	-19.11	140.99
1980	2	13	12	37971.34	0.0	443.0	0.0	3.11	-13.85	216.45
1980	2	14	12	38016.0	4.88	328.19	0.0	9.54	-3.95	432.16
1980	2	15	12	38182.49	5.96	312.62	0.0	11.23	-0.03	515.64
1980	2	16	12	38349.81	1.52	405.15	0.0	6.97	-12.99	238.02
1980	2	17	12	38361.6	0.02	440.95	0.0	-0.22	-16.04	165.1
1980	2	18	12	38632.78	0.0	453.76	0.0	3.35	-12.13	236.98
1980	2	19	12	38707.2	0.04	353.56	0.0	6.14	-3.03	439.13
1980	2	20	12	38802.46	0.02	320.94	0.0	9.8	2.25	628.84
1980	2	21	12	39045.3	0.0	425.65	0.0	17.34	4.31	714.33
1980	2	22	12	39052.8	0.0	441.18	0.0	18.53	3.75	695.18
1980	2	23	12	39323.98	0.01	402.77	0.0	15.5	1.97	619.49
1980	2	24	12	39398.4	1.3	255.46	0.0	10.59	0.13	541.0
