  45.35
2513.00
2135826825
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	31070.61	2.51	200.84	0.0	-2.41	-10.57	230.65
1980	1	2	12	31104.0	2.03	233.05	0.0	-2.29	-12.91	216.58
1980	1	3	12	31115.67	2.26	236.96	0.0	-2.99	-12.12	214.16
1980	1	4	12	31194.26	1.35	246.47	0.0	-3.96	-14.21	198.28
1980	1	5	12	31283.54	2.46	231.36	0.0	-0.13	-8.92	250.73
1980	1	6	12	31374.69	12.92	263.05	0.0	-2.4	-28.34	94.97
1980	1	7	12	31442.47	8.21	241.38	0.0	-5.69	-24.12	70.97
1980	1	8	12	31461.27	2.14	237.91	0.0	-13.86	-25.93	65.77
1980	1	9	12	31579.21	1.88	280.66	0.0	-4.64	-24.94	79.77
1980	1	10	12	31660.21	18.12	246.59	0.0	-4.32	-16.4	135.43
1980	1	11	12	31788.07	7.46	300.52	0.0	-6.6	-23.17	106.32
1980	1	12	12	31795.78	5.67	261.24	0.0	-0.21	-13.83	194.82
1980	1	13	12	31924.81	2.67	248.74	0.0	1.92	-6.26	339.75
1980	1	14	12	32033.19	3.52	228.7	0.0	3.01	-4.62	398.74
1980	1	15	12	32140.8	8.96	205.29	0.0	1.77	-6.18	353.95
1980	1	16	12	32185.68	3.12	303.29	0.0	-1.0	-11.94	246.93
1980	1	17	12	32351.41	1.05	270.19	0.0	-1.27	-12.13	220.36
1980	1	18	12	32486.4	6.08	268.63	0.0	-3.23	-15.35	166.15
1980	1	19	12	32531.28	2.32	347.71	0.0	-7.77	-27.1	75.7
1980	1	20	12	32697.01	0.0	351.86	0.0	-8.02	-25.61	77.57
1980	1	21	12	32832.0	0.45	280.71	0.0	-4.0	-14.94	151.69
1980	1	22	12	32876.88	0.19	353.98	0.0	-6.15	-22.79	103.42
1980	1	23	12	33070.0	0.0	355.77	0.0	-4.54	-21.51	108.97
1980	1	24	12	33177.6	0.31	302.83	0.0	-0.74	-14.47	166.54
1980	1	25	12	33307.21	4.56	291.43	0.0	-2.65	-20.34	116.51
1980	1	26	12	33516.07	1.86	314.91	0.0	-6.86	-29.48	52.45
1980	1	27	12	33523.78	1.8	274.91	0.0	-20.07	-34.96	26.96
1980	1	28	12	33733.81	0.74	375.25	0.0	-21.52	-39.7	18.69
1980	1	29	12	33868.8	0.0	377.07	0.0	-16.29	-34.06	27.85
1980	1	30	12	33998.41	0.0	382.71	0.0	-13.48	-32.5	36.77
1980	1	31	12	34214.4	0.0	381.19	0.0	-8.83	-26.46	69.32
1980	2	1	12	34226.07	0.7	298.3	0.0	-4.28	-14.99	165.63
1980	2	2	12	34526.61	0.29	330.63	0.0	-0.13	-10.13	252.78
1980	2	3	12	34560.0	4.25	224.17	0.0	-0.01	-6.39	323.58
1980	2	4	12	34798.0	3.35	281.97	0.0	0.08	-10.26	259.99
1980	2	5	12	34905.6	0.66	395.3	0.0	-1.14	-18.42	163.99
1980	2	6	12	35085.14	11.8	248.15	0.0	-2.08	-9.91	245.67
1980	2	7	12	35251.2	13.25	225.83	0.0	-2.01	-7.66	281.41
1980	2	8	12	35404.27	3.45	411.85	0.0	-3.72	-22.75	125.3
1980	2	9	12	35596.8	0.0	411.23	0.0	-4.26	-21.28	103.51
1980	2	10	12	35726.41	0.0	415.79	0.0	-3.07	-19.92	116.8
1980	2	11	12	35942.4	0.0	407.48	0.0	-2.75	-17.31	140.68
1980	2	12	12	36032.66	1.48	327.74	0.0	-2.17	-16.07	156.96
1980	2	13	12	36288.0	4.9	321.61	0.0	-3.56	-17.13	140.09
1980	2	14	12	36378.27	5.02	330.47	0.0	-6.61	-24.42	83.9
1980	2	15	12	36633.6	9.42	278.31	0.0	-12.13	-24.81	69.67
1980	2	16	12	36723.86	3.33	443.6	0.0	-4.85	-24.35	87.55
1980	2	17	12	36979.2	1.44	367.87	0.0	-0.74	-14.07	186.95
1980	2	18	12	37108.81	4.5	337.23	0.0	3.5	-9.01	287.84
1980	2	19	12	37324.8	2.86	310.97	0.0	3.86	-4.34	389.42
1980	2	20	12	37477.88	13.11	275.65	0.0	3.02	-5.54	370.76
1980	2	21	12	37670.4	6.39	330.4	0.0	1.02	-9.24	294.18
1980	2	22	12	37849.94	8.34	315.09	0.0	0.74	-8.61	281.79
1980	2	23	12	38016.0	4.54	345.21	0.0	-0.57	-13.58	206.91
1980	2	24	12	38286.69	0.54	471.81	0.0	-0.16	-18.32	147.0
1980	2	25	12	38361.6	0.0	474.55	0.0	0.98	-16.44	162.76
1980	2	26	12	38700.07	0.0	465.53	0.0	4.02	-11.69	235.13
