  35.62
1218.00
  14135290
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	34560.0	2.35	115.25	0.0	5.35	-2.27	524.88
1980	1	2	12	34560.0	0.55	219.92	0.0	3.52	-3.93	457.13
1980	1	3	12	34905.6	0.34	226.58	0.0	7.67	-5.33	434.39
1980	1	4	12	34905.6	0.79	169.15	0.0	5.05	-3.64	448.3
1980	1	5	12	34905.6	0.41	165.22	0.0	1.46	-6.37	361.47
1980	1	6	12	34905.6	0.06	352.64	0.0	2.85	-10.16	305.5
1980	1	7	12	34905.6	0.65	178.34	0.0	2.92	-4.71	430.3
1980	1	8	12	34905.6	0.17	207.52	0.0	5.45	-0.86	557.51
1980	1	9	12	34905.6	0.0	256.28	0.0	7.18	-1.02	561.7
1980	1	10	12	35228.46	0.0	292.98	0.0	6.8	-3.37	504.51
1980	1	11	12	35251.2	13.59	205.36	0.0	7.62	-1.18	547.37
1980	1	12	12	35251.2	3.58	300.48	0.0	5.84	-4.42	458.27
1980	1	13	12	35251.2	11.78	154.94	0.0	3.59	-3.87	468.78
1980	1	14	12	35251.2	4.13	218.17	0.0	8.46	-0.88	562.02
1980	1	15	12	35251.2	0.27	349.11	0.0	13.0	-4.66	500.28
1980	1	16	12	35596.8	2.87	248.3	0.0	12.86	-0.74	636.93
1980	1	17	12	35596.8	14.2	176.65	0.0	10.93	4.23	815.11
1980	1	18	12	35596.8	22.93	182.85	0.0	10.81	4.07	790.17
1980	1	19	12	35596.8	5.1	353.06	0.0	12.17	-3.37	538.65
1980	1	20	12	35942.4	0.0	355.24	0.0	11.75	-4.52	482.87
1980	1	21	12	35942.4	0.0	330.22	0.0	9.28	-1.93	547.52
1980	1	22	12	35942.4	6.52	225.12	0.0	8.03	-0.77	566.94
1980	1	23	12	35942.4	1.71	299.3	0.0	4.96	-5.19	426.53
1980	1	24	12	36288.0	0.0	368.69	0.0	9.83	-7.25	414.59
1980	1	25	12	36288.0	0.28	240.95	0.0	10.56	0.4	630.23
1980	1	26	12	36288.0	0.39	212.33	0.0	8.6	0.89	665.04
1980	1	27	12	36288.0	0.76	216.44	0.0	7.8	0.14	620.78
1980	1	28	12	36633.6	0.2	224.49	0.0	5.32	-2.88	502.97
1980	1	29	12	36633.6	0.01	296.56	0.0	2.9	-4.64	414.82
1980	1	30	12	36633.6	8.57	237.17	0.0	0.22	-8.66	305.67
1980	1	31	12	36956.46	3.38	261.88	0.0	-3.58	-10.88	242.32
1980	2	1	12	36979.2	0.36	244.26	0.0	-6.29	-15.26	173.78
1980	2	2	12	36979.2	0.02	409.17	0.0	-5.61	-16.28	159.68
1980	2	3	12	36979.2	0.0	438.91	0.0	-0.85	-15.27	180.94
1980	2	4	12	37324.8	0.0	373.27	0.0	-3.08	-11.65	216.62
1980	2	5	12	37324.8	2.51	349.5	0.0	2.66	-16.12	201.38
1980	2	6	12	37324.8	1.63	233.49	0.0	0.48	-6.72	315.27
1980	2	7	12	37670.4	0.26	393.97	0.0	-1.16	-10.52	258.74
1980	2	8	12	37670.4	3.19	347.81	0.0	0.44	-13.79	234.1
1980	2	9	12	37670.4	3.48	157.73	0.0	-0.79	-4.86	363.66
1980	2	10	12	38016.0	0.93	259.21	0.0	-1.41	-7.97	306.08
1980	2	11	12	38016.0	0.06	471.78	0.0	4.47	-14.31	221.13
1980	2	12	12	38016.0	0.0	422.76	0.0	1.6	-8.73	275.37
