  36.12
1066.00
2953913221
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	34424.27	0.02	173.1	0.0	6.13	-0.68	533.04
1980	1	2	12	34515.55	0.02	228.01	0.0	4.43	-4.89	437.32
1980	1	3	12	34560.0	0.97	209.85	0.0	7.03	-3.81	454.0
1980	1	4	12	34560.0	4.66	158.05	0.0	4.61	-3.8	433.49
1980	1	5	12	34560.0	1.68	171.94	0.0	1.13	-7.11	338.41
1980	1	6	12	34561.78	0.15	290.06	0.0	1.26	-9.35	301.76
1980	1	7	12	34605.43	1.76	184.11	0.0	1.43	-5.72	389.18
1980	1	8	12	34670.17	0.75	168.62	0.0	5.09	-1.46	516.42
1980	1	9	12	34818.53	0.42	159.61	0.0	4.73	-1.67	502.62
1980	1	10	12	34905.6	2.75	255.44	0.0	4.22	-7.19	390.42
1980	1	11	12	34905.6	9.07	255.31	0.0	10.13	-2.04	502.46
1980	1	12	12	34905.6	2.71	291.36	0.0	10.59	-4.33	457.65
1980	1	13	12	34951.03	18.55	145.92	0.0	7.19	-4.1	440.5
1980	1	14	12	35115.47	9.2	208.02	0.0	6.61	-1.77	526.93
1980	1	15	12	35251.2	1.16	300.77	0.0	12.46	-1.03	577.4
1980	1	16	12	35251.2	0.38	242.62	0.0	10.27	-1.22	596.58
1980	1	17	12	35252.98	6.27	136.24	0.0	8.63	3.22	738.34
1980	1	18	12	35322.36	11.27	133.89	0.0	8.94	4.02	754.54
1980	1	19	12	35552.35	2.59	299.79	0.0	10.04	-2.02	568.31
1980	1	20	12	35596.8	0.01	309.43	0.0	9.88	-1.11	552.18
1980	1	21	12	35596.8	0.03	273.08	0.0	7.08	-3.69	497.33
1980	1	22	12	35667.96	5.56	169.35	0.0	6.67	0.6	576.84
1980	1	23	12	35897.95	2.1	274.16	0.0	5.22	-5.9	404.7
1980	1	24	12	35942.4	0.18	348.6	0.0	6.76	-8.36	380.27
1980	1	25	12	35942.4	0.14	241.08	0.0	9.42	2.09	645.52
1980	1	26	12	36052.57	0.04	280.48	0.0	8.13	0.01	612.36
1980	1	27	12	36288.0	0.06	219.82	0.0	6.78	-0.32	581.96
1980	1	28	12	36288.0	0.03	221.22	0.0	5.11	-1.09	532.93
1980	1	29	12	36311.02	0.0	231.0	0.0	2.8	-3.91	422.76
1980	1	30	12	36589.15	9.56	230.97	0.0	-0.82	-8.69	297.36
1980	1	31	12	36633.6	4.06	213.83	0.0	-4.32	-10.52	235.27
1980	2	1	12	36635.38	0.41	353.33	0.0	-7.71	-16.18	158.54
1980	2	2	12	36892.13	0.0	392.85	0.0	-6.67	-16.63	147.25
1980	2	3	12	36979.2	0.01	412.11	0.0	-3.12	-16.14	161.37
1980	2	4	12	36979.2	0.0	386.38	0.0	-3.81	-13.17	186.18
1980	2	5	12	37189.07	1.4	338.61	0.0	1.69	-17.23	180.28
1980	2	6	12	37324.8	2.16	252.23	0.0	-0.03	-7.06	307.12
1980	2	7	12	37324.8	0.75	249.52	0.0	-1.59	-7.45	299.82
1980	2	8	12	37534.67	1.14	341.75	0.0	0.76	-14.45	224.58
1980	2	9	12	37670.4	3.26	223.84	0.0	-0.05	-5.65	338.09
1980	2	10	12	37670.4	0.99	339.78	0.0	0.4	-7.55	296.62
1980	2	11	12	37971.55	0.05	458.48	0.0	3.78	-16.81	192.04
1980	2	12	12	38016.0	0.0	400.54	0.0	1.99	-7.71	272.69
1980	2	13	12	38016.0	0.0	465.1	0.0	2.84	-15.43	196.05
1980	2	14	12	38361.6	0.0	464.68	0.0	8.8	-11.74	258.93
1980	2	15	12	38361.6	1.93	354.0	0.0	12.03	-5.04	402.93
1980	2	16	12	38384.62	1.58	362.71	0.0	9.44	-4.4	398.1
1980	2	17	12	38707.2	0.3	406.1	0.0	4.21	-13.1	224.41
1980	2	18	12	38707.2	0.04	455.04	0.0	3.87	-13.69	213.65
1980	2	19	12	38866.38	0.01	470.23	0.0	7.47	-8.45	316.78
1980	2	20	12	39052.8	4.2	313.14	0.0	6.81	-2.92	481.17
1980	2	21	12	39052.8	3.22	352.82	0.0	15.89	1.06	686.7
1980	2	22	12	39398.4	0.81	347.2	0.0	18.83	6.12	863.68
1980	2	23	12	39398.4	1.3	367.98	0.0	18.59	1.88	716.12
1980	2	24	12	39443.83	0.42	415.48	0.0	15.83	0.89	611.7
1980	2	25	12	39744.0	1.98	338.64	0.0	11.72	-1.76	476.09
1980	2	26	12	39744.0	0.7	400.99	0.0	5.55	-11.5	257.66
1980	2	27	12	40089.6	0.08	445.69	0.0	3.67	-9.8	284.81
1980	2	28	12	40089.6	0.01	460.26	0.0	11.83	-2.78	417.4
1980	2	29	12	40098.55	4.66	405.23	0.0	10.56	-6.88	318.1
1980	3	1	12	40435.2	9.32	347.4	0.0	4.72	-11.97	218.72
1980	3	2	12	40435.2	3.74	245.17	0.0	-4.1	-14.02	171.79
1980	3	3	12	40780.8	0.34	518.91	0.0	2.07	-17.85	152.63
1980	3	4	12	40780.8	5.98	402.43	0.0	7.35	-12.06	273.71
1980	3	5	12	40782.58	3.15	303.96	0.0	8.36	-0.17	520.36
1980	3	6	12	41126.4	0.43	463.52	0.0	11.06	-1.91	509.42
1980	3	7	12	41126.4	3.41	359.67	0.0	12.4	-0.07	620.69
1980	3	8	12	41472.0	8.45	341.59	0.0	17.58	5.93	818.46
1980	3	9	12	41472.0	2.2	401.56	0.0	14.72	2.01	659.27
1980	3	10	12	41480.94	0.8	424.61	0.0	15.18	-3.43	487.38
1980	3	11	12	41817.6	0.23	484.74	0.0	13.39	-2.92	453.99
1980	3	12	12	41817.6	2.45	314.26	0.0	8.68	-4.79	398.73
1980	3	13	12	42163.2	6.73	272.0	0.0	2.95	-4.55	397.52
1980	3	14	12	42163.2	1.88	326.0	0.0	3.81	-4.41	393.96
1980	3	15	12	42464.35	0.16	514.86	0.0	12.92	-6.68	375.34
1980	3	16	12	42508.8	5.5	407.35	0.0	15.21	-3.83	516.42
1980	3	17	12	42508.8	20.54	252.48	0.0	13.16	6.04	785.49
1980	3	18	12	42854.4	5.69	397.63	0.0	11.73	-1.6	534.36
1980	3	19	12	42854.4	6.16	488.98	0.0	10.98	-6.86	436.92
1980	3	20	12	43200.0	30.6	246.39	0.0	10.76	4.3	724.24
1980	3	21	12	43200.0	12.08	328.53	0.0	10.85	1.1	631.93
1980	3	22	12	43200.0	1.17	507.01	0.0	10.09	-3.01	479.38
1980	3	23	12	43545.6	8.98	417.84	0.0	14.25	-5.02	464.17
1980	3	24	12	43545.6	12.01	354.75	0.0	11.66	0.7	630.84
1980	3	25	12	43891.2	2.85	271.29	0.0	10.64	3.77	705.88
1980	3	26	12	43891.2	0.08	491.09	0.0	9.45	-2.08	519.42
1980	3	27	12	43935.65	0.6	440.03	0.0	11.39	-2.43	525.67
1980	3	28	12	44236.8	17.57	284.82	0.0	9.79	2.05	666.0
1980	3	29	12	44236.8	5.02	434.8	0.0	16.42	2.05	724.11
1980	3	30	12	44582.4	2.42	314.58	0.0	14.13	5.04	828.44
1980	3	31	12	44582.4	0.71	266.28	0.0	11.73	5.09	796.0
1980	4	1	12	44919.06	0.03	543.08	0.0	15.46	-0.34	619.47
1980	4	2	12	44928.0	0.0	559.41	0.0	19.85	0.36	645.83
1980	4	3	12	44928.0	5.19	415.98	0.0	19.46	1.73	746.8
1980	4	4	12	45273.6	2.6	366.53	0.0	17.51	6.87	868.12
1980	4	5	12	45273.6	0.33	544.55	0.0	13.07	-1.95	547.77
1980	4	6	12	45617.42	0.06	541.13	0.0	14.55	-3.59	512.19
1980	4	7	12	45619.2	11.59	352.91	0.0	13.19	2.86	755.61
1980	4	8	12	45619.2	47.25	220.38	0.0	13.84	8.47	984.32
1980	4	9	12	45964.8	15.82	415.98	0.0	16.95	4.35	844.3
1980	4	10	12	45964.8	1.1	518.82	0.0	16.45	4.11	764.67
1980	4	11	12	46301.45	1.11	483.89	0.0	19.98	-1.84	665.36
1980	4	12	12	46310.4	14.35	361.83	0.0	18.64	7.64	989.53
1980	4	13	12	46310.4	36.03	157.78	0.0	15.63	8.32	1051.2
1980	4	14	12	46656.0	26.84	300.13	0.0	16.83	9.01	1013.5
1980	4	15	12	46656.0	5.87	397.79	0.0	12.23	-0.14	644.44
1980	4	16	12	46956.17	0.43	400.04	0.0	10.05	-0.06	569.65
1980	4	17	12	47001.6	0.04	596.83	0.0	14.72	-5.0	482.67
1980	4	18	12	47001.6	0.0	585.69	0.0	18.82	0.62	628.03
1980	4	19	12	47347.2	0.04	565.43	0.0	19.49	-1.08	618.9
1980	4	20	12	47347.2	0.01	589.13	0.0	21.75	1.39	718.5
1980	4	21	12	47482.93	0.0	569.71	0.0	20.81	4.2	793.29
1980	4	22	12	47692.8	0.0	594.38	0.0	22.86	0.55	780.24
1980	4	23	12	47692.8	0.0	548.47	0.0	26.05	9.52	1132.75
1980	4	24	12	48015.38	0.68	459.62	0.0	25.49	7.99	1127.4
