  39.67
 265.00
   7766643
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	33177.6	0.0	114.79	0.0	3.77	-3.02	464.76
1980	1	2	12	33177.6	0.03	115.39	0.0	1.17	-2.72	471.59
1980	1	3	12	33330.0	1.28	46.45	0.0	0.4	-2.52	468.72
1980	1	4	12	33523.2	1.01	113.2	0.0	0.52	-4.08	425.1
1980	1	5	12	33523.2	0.21	150.89	0.0	-0.84	-5.99	359.8
1980	1	6	12	33523.2	0.51	219.53	0.0	-0.51	-9.32	297.23
1980	1	7	12	33523.2	0.35	237.28	0.0	3.61	-7.93	309.76
1980	1	8	12	33523.2	0.06	236.6	0.0	0.56	-11.0	248.19
1980	1	9	12	33675.6	0.0	285.03	0.0	-1.95	-10.65	250.34
1980	1	10	12	33868.8	8.1	229.51	0.0	0.1	-8.95	306.54
1980	1	11	12	33868.8	7.01	249.91	0.0	12.57	-4.0	433.26
1980	1	12	12	33868.8	1.44	327.35	0.0	11.1	-9.77	321.3
1980	1	13	12	33868.8	0.96	239.4	0.0	6.69	-10.03	298.94
1980	1	14	12	34021.2	0.32	305.21	0.0	7.88	-2.63	470.02
1980	1	15	12	34214.4	0.03	258.86	0.0	9.1	-2.12	536.96
1980	1	16	12	34214.4	1.22	192.66	0.0	7.47	1.13	651.59
1980	1	17	12	34214.4	0.48	217.0	0.0	11.95	3.99	752.34
1980	1	18	12	34366.8	0.02	223.3	0.0	9.12	-1.63	548.57
1980	1	19	12	34560.0	1.0	203.74	0.0	3.94	-4.68	437.92
1980	1	20	12	34560.0	0.4	195.88	0.0	3.37	-3.12	445.11
1980	1	21	12	34560.0	0.41	240.74	0.0	2.34	-6.45	367.69
1980	1	22	12	34905.6	0.21	232.39	0.0	1.59	-6.44	339.56
1980	1	23	12	34905.6	3.06	266.64	0.0	2.23	-10.9	258.92
1980	1	24	12	34905.6	2.25	246.54	0.0	-1.08	-12.05	247.29
1980	1	25	12	35058.0	0.43	278.28	0.0	5.43	-5.33	371.93
1980	1	26	12	35251.2	0.01	305.26	0.0	2.73	-6.23	353.43
1980	1	27	12	35251.2	0.0	283.0	0.0	-0.15	-7.55	306.05
1980	1	28	12	35403.6	0.0	319.58	0.0	-2.76	-11.49	232.82
1980	1	29	12	35596.8	0.44	231.32	0.0	-5.11	-12.89	202.54
1980	1	30	12	35596.8	3.2	237.95	0.0	-5.68	-13.1	195.44
1980	1	31	12	35749.2	1.22	243.0	0.0	-5.65	-13.37	185.11
1980	2	1	12	35942.4	0.07	363.37	0.0	-4.93	-17.05	144.24
1980	2	2	12	35942.4	0.0	373.49	0.0	-5.21	-18.77	129.92
1980	2	3	12	36288.0	0.0	354.58	0.0	-4.36	-15.27	157.91
1980	2	4	12	36288.0	0.0	380.99	0.0	-1.32	-16.4	159.71
1980	2	5	12	36288.0	4.33	282.47	0.0	-2.5	-13.64	203.81
1980	2	6	12	36633.6	2.24	187.09	0.0	-2.62	-7.58	276.67
1980	2	7	12	36633.6	0.27	389.41	0.0	-1.17	-15.6	182.31
1980	2	8	12	36633.6	1.24	299.62	0.0	-1.25	-14.19	195.72
1980	2	9	12	36979.2	0.5	251.63	0.0	-1.83	-8.77	256.1
1980	2	10	12	36979.2	0.03	387.64	0.0	-1.91	-14.07	195.31
1980	2	11	12	37324.8	0.4	301.74	0.0	-1.17	-13.2	190.29
1980	2	12	12	37324.8	0.13	410.83	0.0	-1.61	-17.08	149.98
1980	2	13	12	37324.8	0.0	414.74	0.0	-1.55	-16.87	156.51
1980	2	14	12	37670.4	3.89	317.24	0.0	2.15	-11.91	260.71
1980	2	15	12	37670.4	6.56	166.15	0.0	3.19	-0.72	467.65
1980	2	16	12	38016.0	1.99	319.33	0.0	2.64	-11.04	261.56
1980	2	17	12	38016.0	0.08	400.92	0.0	-1.0	-18.11	143.3
1980	2	18	12	38361.6	0.0	406.13	0.0	-4.02	-15.92	167.29
1980	2	19	12	38361.6	0.09	322.04	0.0	3.5	-9.56	309.47
1980	2	20	12	38361.6	0.03	217.75	0.0	5.45	1.31	592.48
1980	2	21	12	38707.2	13.52	168.26	0.0	5.86	1.88	657.45
1980	2	22	12	38707.2	4.98	269.7	0.0	10.25	2.11	667.84
1980	2	23	12	39052.8	0.16	193.27	0.0	8.67	1.2	610.28
1980	2	24	12	39052.8	0.0	296.31	0.0	4.53	-1.37	498.77
1980	2	25	12	39398.4	4.19	230.11	0.0	3.16	-3.28	405.38
1980	2	26	12	39398.4	1.4	451.07	0.0	1.08	-13.76	215.81
1980	2	27	12	39398.4	6.55	334.23	0.0	0.28	-11.21	242.04
1980	2	28	12	39744.0	3.17	258.12	0.0	1.77	-4.91	336.27
1980	2	29	12	39744.0	2.07	276.16	0.0	-0.52	-13.09	247.75
1980	3	1	12	40089.6	0.98	291.67	0.0	-3.27	-14.8	159.17
1980	3	2	12	40089.6	0.11	446.93	0.0	-7.98	-19.28	119.78
1980	3	3	12	40435.2	0.0	469.15	0.0	-3.03	-16.79	149.53
1980	3	4	12	40435.2	4.99	361.17	0.0	2.67	-10.63	265.72
1980	3	5	12	40780.8	2.64	281.96	0.0	5.85	-1.43	439.07
1980	3	6	12	40780.8	0.33	467.05	0.0	3.07	-9.98	285.03
1980	3	7	12	40933.2	7.69	358.45	0.0	4.7	-7.16	349.23
1980	3	8	12	41126.4	3.37	247.53	0.0	6.04	0.34	531.25
1980	3	9	12	41126.4	0.29	361.07	0.0	5.91	-3.52	464.73
1980	3	10	12	41472.0	0.39	326.52	0.0	9.35	0.04	521.79
1980	3	11	12	41472.0	0.13	509.6	0.0	10.56	-7.76	344.12
1980	3	12	12	41817.6	2.23	331.88	0.0	7.13	-6.76	338.83
1980	3	13	12	41817.6	2.1	218.97	0.0	0.73	-3.71	404.72
1980	3	14	12	42163.2	0.45	338.25	0.0	1.76	-3.88	405.47
1980	3	15	12	42163.2	0.0	496.12	0.0	8.82	-3.46	453.08
1980	3	16	12	42508.8	11.06	389.1	0.0	17.28	0.99	671.33
1980	3	17	12	42508.8	7.76	297.03	0.0	14.87	7.58	850.09
1980	3	18	12	42854.4	1.36	514.27	0.0	11.56	-3.26	501.75
1980	3	19	12	42854.4	0.0	499.43	0.0	10.99	-1.29	524.28
1980	3	20	12	43200.0	8.27	381.25	0.0	14.26	1.63	644.6
1980	3	21	12	43200.0	4.02	327.46	0.0	11.04	1.85	620.19
1980	3	22	12	43200.0	0.42	498.48	0.0	8.35	-3.42	464.53
1980	3	23	12	43545.6	3.59	374.56	0.0	11.16	-0.41	562.37
1980	3	24	12	43545.6	4.34	338.51	0.0	12.46	3.18	660.65
1980	3	25	12	43891.2	1.05	402.18	0.0	9.08	-0.58	535.36
1980	3	26	12	43891.2	0.0	216.07	0.0	5.01	-0.63	515.15
1980	3	27	12	44236.8	0.02	341.6	0.0	6.08	-2.55	490.61
1980	3	28	12	44236.8	8.54	375.04	0.0	15.56	1.07	640.02
1980	3	29	12	44582.4	2.98	257.54	0.0	12.79	4.88	772.42
1980	3	30	12	44582.4	19.63	205.76	0.0	9.08	4.31	776.35
1980	3	31	12	44928.0	7.87	118.25	0.0	7.82	4.23	765.36
1980	4	1	12	44928.0	0.45	220.26	0.0	6.28	2.71	692.72
1980	4	2	12	45273.6	0.0	372.61	0.0	8.89	2.32	682.98
1980	4	3	12	45273.6	6.28	380.83	0.0	17.82	4.26	774.98
1980	4	4	12	45466.8	2.14	408.61	0.0	15.83	3.31	714.65
1980	4	5	12	45619.2	0.02	345.4	0.0	12.71	0.08	594.71
1980	4	6	12	45619.2	1.34	394.04	0.0	16.0	1.71	719.35
1980	4	7	12	45964.8	1.44	367.81	0.0	19.98	8.12	1010.02
1980	4	8	12	45964.8	9.45	349.64	0.0	20.29	10.02	1091.94
1980	4	9	12	46310.4	7.92	345.92	0.0	17.41	5.72	854.95
1980	4	10	12	46310.4	1.63	328.13	0.0	12.45	1.57	642.67
1980	4	11	12	46656.0	1.61	368.39	0.0	9.87	-0.03	599.66
1980	4	12	12	46656.0	0.79	442.02	0.0	17.67	2.26	670.92
1980	4	13	12	47001.6	11.29	375.66	0.0	14.27	0.52	608.85
1980	4	14	12	47001.6	10.44	345.79	0.0	9.0	0.01	576.69
1980	4	15	12	47001.6	3.84	337.18	0.0	7.44	-0.5	555.49
