  34.65
1624.00
 191577194
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	34905.6	0.0	271.99	0.0	15.1	3.75	712.19
1980	1	2	12	34905.6	0.0	320.0	0.0	15.85	-0.52	581.1
1980	1	3	12	35102.21	0.0	321.05	0.0	16.1	-0.34	554.21
1980	1	4	12	35251.2	0.0	315.1	0.0	15.2	-0.13	560.52
1980	1	5	12	35251.2	0.0	313.1	0.0	14.8	0.15	577.31
1980	1	6	12	35251.2	0.38	221.21	0.0	14.99	2.59	671.39
1980	1	7	12	35251.2	0.44	219.75	0.0	13.96	2.47	674.46
1980	1	8	12	35251.2	30.03	212.63	0.0	11.89	0.9	635.45
1980	1	9	12	35251.2	30.63	167.51	0.0	11.62	4.01	741.78
1980	1	10	12	35251.2	35.53	125.12	0.0	11.03	4.48	785.89
1980	1	11	12	35596.8	27.72	121.14	0.0	9.66	4.59	807.59
1980	1	12	12	35596.8	9.04	128.97	0.0	12.09	6.72	911.57
1980	1	13	12	35596.8	15.17	121.24	0.0	12.98	8.1	990.52
1980	1	14	12	35596.8	17.69	142.84	0.0	12.47	6.46	921.05
1980	1	15	12	35596.8	6.05	192.24	0.0	11.93	3.87	801.35
1980	1	16	12	35793.41	2.29	179.95	0.0	11.23	3.58	763.24
1980	1	17	12	35942.4	3.33	198.95	0.0	11.8	3.8	761.23
1980	1	18	12	35942.4	1.18	275.88	0.0	10.9	1.44	648.58
1980	1	19	12	35942.4	0.0	346.44	0.0	8.33	-4.8	448.31
1980	1	20	12	35942.4	0.0	359.36	0.0	9.37	-4.9	416.32
1980	1	21	12	36288.0	0.0	364.78	0.0	12.29	-3.9	453.04
1980	1	22	12	36288.0	0.0	368.06	0.0	13.99	-2.83	497.1
1980	1	23	12	36288.0	0.0	371.43	0.0	16.21	-1.8	539.15
1980	1	24	12	36288.0	0.0	369.99	0.0	15.35	-1.79	534.6
1980	1	25	12	36633.6	0.0	377.7	0.0	15.46	-3.68	494.39
1980	1	26	12	36633.6	0.0	364.56	0.0	14.68	-0.64	571.21
1980	1	27	12	36633.6	0.04	300.23	0.0	13.3	1.44	650.23
1980	1	28	12	36633.6	21.92	207.4	0.0	11.22	2.84	709.12
1980	1	29	12	36979.2	11.0	187.83	0.0	9.97	3.13	709.51
1980	1	30	12	36979.2	0.02	350.79	0.0	10.15	-1.42	576.87
1980	1	31	12	36979.2	0.0	363.06	0.0	13.89	1.48	645.14
1980	2	1	12	37175.81	0.0	373.16	0.0	14.15	0.85	650.36
1980	2	2	12	37324.8	0.0	378.55	0.0	15.43	1.52	661.65
1980	2	3	12	37324.8	0.0	395.94	0.0	15.16	-1.11	592.59
1980	2	4	12	37324.8	0.0	386.55	0.0	14.66	0.91	642.5
1980	2	5	12	37670.4	0.0	383.37	0.0	16.33	2.63	719.53
1980	2	6	12	37670.4	0.0	395.37	0.0	18.88	3.12	755.72
1980	2	7	12	37670.4	0.0	394.15	0.0	18.09	2.74	720.95
1980	2	8	12	38016.0	0.0	399.57	0.0	16.23	-1.58	569.85
1980	2	9	12	38016.0	0.0	407.63	0.0	14.81	-0.73	567.27
1980	2	10	12	38016.0	0.0	414.75	0.0	14.35	-1.77	533.09
1980	2	11	12	38361.6	0.0	422.1	0.0	13.47	-4.34	457.13
1980	2	12	12	38361.6	1.12	318.72	0.0	12.41	-3.89	479.94
1980	2	13	12	38361.6	9.13	245.65	0.0	11.74	2.48	679.46
1980	2	14	12	38707.2	17.09	137.2	0.0	11.07	5.3	818.89
1980	2	15	12	38707.2	27.47	121.47	0.0	9.95	6.14	881.65
1980	2	16	12	38707.2	88.74	112.42	0.0	10.68	7.23	929.67
1980	2	17	12	39052.8	71.61	142.5	0.0	10.42	5.4	875.49
1980	2	18	12	39052.8	39.27	126.15	0.0	11.02	7.23	936.89
1980	2	19	12	39052.8	28.46	154.64	0.0	11.11	6.45	899.68
1980	2	20	12	39398.4	32.54	242.68	0.0	10.66	1.75	719.55
1980	2	21	12	39398.4	12.18	220.72	0.0	9.61	2.87	705.51
1980	2	22	12	39398.4	0.07	411.66	0.0	10.99	-0.61	606.55
1980	2	23	12	39744.0	0.0	422.58	0.0	11.61	-0.08	611.54
1980	2	24	12	39744.0	0.0	418.23	0.0	12.94	1.87	684.08
1980	2	25	12	39940.61	0.0	440.64	0.0	15.18	2.15	719.38
