  47.21
1097.00
  65757577
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	30067.2	3.53	127.05	0.0	2.74	-1.02	539.49
1980	1	2	12	30067.2	11.51	134.1	0.0	2.3	-2.62	496.84
1980	1	3	12	30067.2	5.05	145.47	0.0	0.98	-4.58	431.17
1980	1	4	12	30069.31	7.97	122.98	0.0	-0.21	-4.6	406.97
1980	1	5	12	30412.8	11.68	156.36	0.0	-1.73	-7.11	344.6
1980	1	6	12	30412.8	3.85	214.01	0.0	-2.58	-11.84	246.22
1980	1	7	12	30412.8	3.5	172.82	0.0	-5.66	-12.77	210.59
1980	1	8	12	30412.8	10.7	147.33	0.0	-8.22	-11.57	217.95
1980	1	9	12	30758.4	11.5	164.73	0.0	-8.98	-13.07	204.07
1980	1	10	12	30758.4	9.36	200.73	0.0	-5.88	-12.07	222.38
1980	1	11	12	30758.4	17.16	181.54	0.0	-4.73	-9.11	278.86
1980	1	12	12	30760.51	30.47	228.4	0.0	4.59	-6.76	360.77
1980	1	13	12	31104.0	19.82	202.29	0.0	3.84	-4.54	420.9
1980	1	14	12	31104.0	15.14	131.81	0.0	1.16	-2.82	456.69
1980	1	15	12	31104.0	19.77	170.1	0.0	-0.78	-4.46	431.86
1980	1	16	12	31449.6	20.96	160.48	0.0	0.67	-2.47	466.52
1980	1	17	12	31449.6	10.26	198.9	0.0	0.09	-6.34	378.01
1980	1	18	12	31449.6	1.67	251.2	0.0	-1.97	-9.88	285.19
1980	1	19	12	31795.2	0.0	259.73	0.0	-3.45	-9.61	279.4
1980	1	20	12	31795.2	0.0	286.65	0.0	1.94	-7.45	334.25
1980	1	21	12	31797.31	0.0	268.09	0.0	1.38	-6.21	369.15
1980	1	22	12	32140.8	0.0	284.06	0.0	2.46	-5.76	395.04
1980	1	23	12	32140.8	0.0	299.03	0.0	7.56	-4.56	443.96
1980	1	24	12	32486.4	0.03	228.09	0.0	6.66	-3.37	462.31
1980	1	25	12	32486.4	1.37	224.86	0.0	3.09	-7.61	346.68
1980	1	26	12	32706.08	0.68	275.58	0.0	-2.0	-13.89	210.42
1980	1	27	12	32832.0	0.0	285.37	0.0	-8.21	-17.67	143.61
1980	1	28	12	32832.0	0.0	286.25	0.0	-10.98	-17.87	131.26
1980	1	29	12	33177.6	0.0	312.02	0.0	-9.28	-18.81	126.9
1980	1	30	12	33177.6	0.0	306.54	0.0	-8.3	-16.72	150.85
1980	1	31	12	33523.2	7.81	195.05	0.0	-6.92	-11.13	226.21
1980	2	1	12	33523.2	15.15	261.44	0.0	1.91	-8.7	302.9
1980	2	2	12	33868.8	25.2	253.21	0.0	2.03	-6.39	374.74
1980	2	3	12	33868.8	20.08	197.02	0.0	2.75	-1.49	504.15
1980	2	4	12	34214.4	5.95	232.19	0.0	3.58	-2.77	502.01
1980	2	5	12	34214.4	6.88	207.02	0.0	3.06	-2.73	488.51
1980	2	6	12	34560.0	23.26	210.1	0.0	2.02	-2.74	489.93
1980	2	7	12	34560.0	10.79	204.96	0.0	2.58	-1.88	506.21
1980	2	8	12	34905.6	0.39	310.56	0.0	2.66	-5.38	428.13
1980	2	9	12	34905.6	0.0	253.11	0.0	1.83	-3.21	450.38
1980	2	10	12	35251.2	0.0	291.64	0.0	0.92	-5.34	407.48
1980	2	11	12	35251.2	0.0	308.56	0.0	0.98	-6.28	373.58
1980	2	12	12	35596.8	0.01	306.27	0.0	1.43	-6.9	356.83
1980	2	13	12	35596.8	1.69	252.21	0.0	0.96	-7.3	334.24
1980	2	14	12	35942.4	3.3	230.74	0.0	-1.34	-10.66	263.42
1980	2	15	12	35942.4	3.74	209.56	0.0	-5.9	-11.42	238.5
1980	2	16	12	36288.0	1.49	263.54	0.0	-1.66	-8.35	308.09
1980	2	17	12	36507.68	4.19	216.98	0.0	1.66	-2.65	459.54
1980	2	18	12	36633.6	9.47	212.7	0.0	2.8	-1.33	534.07
1980	2	19	12	36979.2	7.74	241.26	0.0	4.1	-1.2	548.98
1980	2	20	12	36979.2	5.74	248.09	0.0	3.78	-2.42	503.39
1980	2	21	12	37324.8	1.92	294.71	0.0	3.58	-5.09	430.6
1980	2	22	12	37324.8	0.02	364.89	0.0	3.7	-4.42	432.4
1980	2	23	12	37670.4	0.0	379.06	0.0	4.27	-4.48	449.92
1980	2	24	12	37672.51	0.07	260.72	0.0	4.66	-0.69	555.76
1980	2	25	12	38016.0	9.68	254.92	0.0	4.44	-0.91	577.54
1980	2	26	12	38361.6	22.36	216.55	0.0	4.66	0.9	637.92
1980	2	27	12	38361.6	21.29	194.26	0.0	5.35	2.33	689.7
1980	2	28	12	38707.2	13.94	261.96	0.0	5.62	0.28	632.53
1980	2	29	12	38707.2	7.0	326.08	0.0	5.3	-0.93	603.26
1980	3	1	12	39052.8	0.06	386.76	0.0	6.78	-1.29	573.99
1980	3	2	12	39398.4	0.5	314.23	0.0	8.45	0.78	641.37
1980	3	3	12	39398.4	11.48	307.5	0.0	8.02	-0.3	606.75
1980	3	4	12	39744.0	10.58	270.59	0.0	6.48	-2.19	517.78
1980	3	5	12	39744.0	2.48	317.49	0.0	2.5	-4.23	435.1
1980	3	6	12	40089.6	1.85	342.08	0.0	3.05	-6.17	402.45
1980	3	7	12	40435.2	7.92	249.37	0.0	2.85	-1.34	513.55
1980	3	8	12	40435.2	6.97	225.8	0.0	2.57	-1.57	528.32
1980	3	9	12	40780.8	6.63	238.79	0.0	2.18	-1.69	527.77
1980	3	10	12	40780.8	18.54	241.35	0.0	3.1	-0.7	550.08
1980	3	11	12	41126.4	23.26	283.24	0.0	2.9	-3.24	479.64
1980	3	12	12	41472.0	17.63	244.98	0.0	1.64	-3.53	454.07
1980	3	13	12	41472.0	16.6	254.96	0.0	1.58	-2.47	475.33
1980	3	14	12	41817.6	15.94	260.28	0.0	1.28	-4.71	415.65
1980	3	15	12	41817.6	12.66	273.33	0.0	-0.92	-5.79	378.4
1980	3	16	12	42163.2	15.47	324.84	0.0	0.8	-5.31	397.24
1980	3	17	12	42508.8	20.17	300.21	0.0	2.11	-2.96	461.33
1980	3	18	12	42508.8	16.34	279.8	0.0	1.87	-2.69	487.67
1980	3	19	12	42854.4	10.32	232.66	0.0	2.6	-0.6	551.2
1980	3	20	12	42854.4	7.48	290.51	0.0	3.88	-0.87	559.24
1980	3	21	12	43200.0	2.87	257.42	0.0	3.64	-1.15	538.47
1980	3	22	12	43545.6	5.71	322.19	0.0	2.79	-2.95	485.36
1980	3	23	12	43545.6	3.7	340.41	0.0	2.83	-3.28	465.66
1980	3	24	12	43891.2	0.68	361.89	0.0	3.39	-3.69	454.35
1980	3	25	12	43891.2	3.12	398.21	0.0	6.55	-4.61	448.39
1980	3	26	12	44236.8	17.21	361.72	0.0	6.39	-2.3	496.14
1980	3	27	12	44582.4	10.13	314.98	0.0	4.5	-2.9	484.35
1980	3	28	12	44582.4	7.21	355.28	0.0	4.69	-2.06	510.08
1980	3	29	12	44928.0	20.71	358.89	0.0	4.32	-2.46	499.78
1980	3	30	12	44928.0	9.93	282.39	0.0	3.87	-2.91	473.63
1980	3	31	12	45273.6	1.59	369.14	0.0	4.07	-3.41	474.6
1980	4	1	12	45619.2	1.09	370.39	0.0	5.22	-1.83	520.24
1980	4	2	12	45619.2	0.28	509.74	0.0	7.95	-2.32	528.21
