  45.25
 598.00
   7999642
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	31104.0	4.84	95.11	0.0	8.88	3.91	777.27
1980	1	2	12	31104.0	6.3	103.8	0.0	8.34	2.37	718.38
1980	1	3	12	31104.0	4.39	127.66	0.0	7.04	-1.52	580.64
1980	1	4	12	31104.0	20.3	91.16	0.0	5.49	-0.05	588.11
1980	1	5	12	31104.0	11.83	102.65	0.0	5.25	0.21	592.01
1980	1	6	12	31449.6	1.07	193.29	0.0	4.37	-5.83	425.4
1980	1	7	12	31449.6	7.71	184.84	0.0	3.44	-6.93	365.01
1980	1	8	12	31449.6	41.64	170.36	0.0	3.11	-3.46	446.17
1980	1	9	12	31449.6	38.99	149.0	0.0	3.69	-1.22	520.11
1980	1	10	12	31449.6	15.72	181.56	0.0	3.35	-4.2	456.23
1980	1	11	12	31795.2	50.55	192.48	0.0	5.42	-4.22	458.97
1980	1	12	12	31795.2	64.96	190.19	0.0	9.78	0.15	603.57
1980	1	13	12	31795.2	46.24	182.85	0.0	9.02	0.5	642.94
1980	1	14	12	31905.85	23.06	114.16	0.0	8.02	0.72	635.31
1980	1	15	12	32140.8	19.19	134.62	0.0	6.4	-0.7	601.72
1980	1	16	12	32140.8	16.34	81.91	0.0	6.06	2.31	668.05
1980	1	17	12	32140.8	5.18	138.01	0.0	5.86	-1.21	570.15
1980	1	18	12	32486.4	0.38	153.83	0.0	4.9	-5.77	421.95
1980	1	19	12	32486.4	0.06	214.1	0.0	5.58	-4.45	435.27
1980	1	20	12	32486.4	0.0	210.37	0.0	6.48	-2.67	491.51
1980	1	21	12	32832.0	0.0	226.3	0.0	8.44	-4.0	481.7
1980	1	22	12	32832.0	0.0	226.14	0.0	10.24	-1.8	538.38
1980	1	23	12	32942.65	0.0	233.2	0.0	9.31	-3.92	492.06
1980	1	24	12	33177.6	0.0	226.68	0.0	8.28	-3.2	490.79
1980	1	25	12	33177.6	0.02	161.78	0.0	6.82	-2.74	492.13
1980	1	26	12	33523.2	0.03	165.4	0.0	5.06	-5.46	405.02
1980	1	27	12	33523.2	0.01	220.73	0.0	2.38	-11.28	264.29
1980	1	28	12	33523.2	0.0	230.51	0.0	-3.62	-13.12	209.19
1980	1	29	12	33868.8	0.0	238.76	0.0	-3.42	-13.23	207.35
1980	1	30	12	33868.8	0.0	242.64	0.0	-0.3	-10.39	258.26
1980	1	31	12	34214.4	16.45	198.19	0.0	0.25	-6.66	344.53
1980	2	1	12	34214.4	28.38	215.91	0.0	5.29	-3.38	466.5
1980	2	2	12	34560.0	30.33	180.81	0.0	7.58	1.6	650.03
1980	2	3	12	34560.0	11.29	187.65	0.0	9.7	3.18	737.59
1980	2	4	12	34670.65	1.43	232.79	0.0	10.62	-0.87	636.29
