  43.58
 605.00
  60579815
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	31795.2	0.0	254.57	0.0	-2.53	-14.85	188.69
1980	1	2	12	31795.2	0.0	211.76	0.0	-3.05	-10.52	232.89
1980	1	3	12	31795.2	0.0	240.48	0.0	-3.85	-13.59	190.18
1980	1	4	12	31795.2	0.0	257.61	0.0	-6.79	-18.53	134.67
1980	1	5	12	31795.26	0.0	253.23	0.0	-6.51	-17.25	136.56
1980	1	6	12	32140.8	0.0	253.94	0.0	-7.27	-18.23	128.55
1980	1	7	12	32140.8	3.14	216.67	0.0	-3.42	-19.37	142.52
1980	1	8	12	32140.8	0.83	244.94	0.0	0.21	-9.54	252.36
1980	1	9	12	32140.8	0.59	174.89	0.0	-3.0	-11.03	225.5
1980	1	10	12	32140.86	0.15	273.37	0.0	-6.27	-19.29	136.62
1980	1	11	12	32486.4	26.75	231.29	0.0	0.67	-16.28	170.04
1980	1	12	12	32486.4	13.37	235.86	0.0	9.72	-12.14	226.27
1980	1	13	12	32486.4	1.67	283.29	0.0	2.1	-16.94	168.93
1980	1	14	12	32486.46	8.9	230.06	0.0	-0.16	-12.22	232.33
1980	1	15	12	32832.0	3.4	189.36	0.0	0.59	-6.45	322.78
1980	1	16	12	32832.0	0.28	273.26	0.0	-1.28	-10.91	252.42
1980	1	17	12	32832.0	0.0	304.06	0.0	2.04	-12.65	240.59
1980	1	18	12	33177.6	0.2	206.09	0.0	2.0	-6.27	357.15
1980	1	19	12	33177.6	0.12	157.19	0.0	1.21	-3.29	423.81
1980	1	20	12	33177.6	0.81	204.87	0.0	0.87	-6.69	336.51
1980	1	21	12	33523.19	0.21	272.61	0.0	-3.22	-13.44	202.4
1980	1	22	12	33523.2	5.49	241.97	0.0	-6.22	-17.22	156.48
1980	1	23	12	33523.2	3.22	223.36	0.0	-3.66	-12.12	197.52
1980	1	24	12	33868.8	0.47	327.16	0.0	-1.29	-18.48	136.55
1980	1	25	12	33868.8	0.0	285.49	0.0	-6.77	-20.45	109.05
1980	1	26	12	33868.8	0.0	308.97	0.0	-6.92	-17.91	133.2
1980	1	27	12	34214.4	0.0	295.63	0.0	-4.96	-14.74	166.6
1980	1	28	12	34214.4	0.01	303.34	0.0	-4.4	-15.56	161.81
1980	1	29	12	34214.46	0.0	316.06	0.0	-5.25	-16.49	145.37
1980	1	30	12	34560.0	0.0	313.38	0.0	-9.05	-19.8	109.88
1980	1	31	12	34560.0	0.0	311.6	0.0	-12.8	-22.92	85.27
1980	2	1	12	34905.6	0.0	284.94	0.0	-13.16	-21.39	94.88
1980	2	2	12	34905.6	0.31	214.61	0.0	-10.8	-17.87	121.3
1980	2	3	12	35085.29	0.08	215.9	0.0	-13.12	-18.16	122.33
1980	2	4	12	35251.2	0.0	323.34	0.0	-7.28	-17.53	128.86
1980	2	5	12	35251.2	0.0	325.21	0.0	-9.06	-19.06	112.21
1980	2	6	12	35596.8	0.0	364.13	0.0	-6.89	-22.95	92.2
1980	2	7	12	35596.8	0.0	363.65	0.0	-4.71	-19.44	115.1
1980	2	8	12	35942.4	0.0	365.82	0.0	-3.18	-18.45	123.96
1980	2	9	12	35942.4	0.0	372.37	0.0	-4.03	-19.82	114.39
1980	2	10	12	36288.0	0.0	370.58	0.0	-4.56	-19.36	115.04
1980	2	11	12	36288.0	0.0	380.85	0.0	-3.68	-20.04	118.8
1980	2	12	12	36467.69	0.83	290.6	0.0	-2.86	-15.76	155.63
1980	2	13	12	36633.6	0.22	357.93	0.0	-3.12	-15.57	162.75
1980	2	14	12	36633.6	0.64	287.38	0.0	-2.99	-14.5	186.2
1980	2	15	12	36979.2	2.66	228.73	0.0	-3.47	-10.24	232.48
1980	2	16	12	36979.2	11.59	241.48	0.0	-5.68	-12.66	191.08
1980	2	17	12	37324.8	2.88	364.49	0.0	-8.72	-18.89	125.41
1980	2	18	12	37324.8	0.0	371.62	0.0	-7.58	-18.06	130.33
1980	2	19	12	37670.4	0.0	407.29	0.0	-0.44	-15.8	175.95
1980	2	20	12	37670.4	0.0	404.8	0.0	5.23	-9.31	278.58
1980	2	21	12	38016.0	0.0	376.22	0.0	4.25	-6.76	305.39
1980	2	22	12	38016.0	4.69	328.01	0.0	-0.57	-15.39	194.21
1980	2	23	12	38361.6	2.64	265.21	0.0	-2.91	-10.75	240.07
1980	2	24	12	38361.6	0.53	271.31	0.0	-0.14	-8.17	286.57
1980	2	25	12	38707.2	0.04	361.98	0.0	0.27	-8.65	256.68
1980	2	26	12	38707.2	0.0	433.27	0.0	-1.73	-16.46	145.3
1980	2	27	12	39052.8	2.43	346.23	0.0	-7.93	-25.64	79.8
1980	2	28	12	39052.8	1.75	310.64	0.0	-8.93	-18.81	103.73
1980	2	29	12	39398.4	0.87	373.32	0.0	-8.91	-24.96	81.2
1980	3	1	12	39398.4	0.0	438.72	0.0	-13.02	-26.1	58.66
1980	3	2	12	39744.0	0.0	460.92	0.0	-11.02	-28.17	51.48
1980	3	3	12	39744.0	0.0	473.85	0.0	-5.61	-28.05	59.8
1980	3	4	12	40089.6	0.0	472.29	0.0	-0.46	-21.48	113.55
1980	3	5	12	40269.29	2.79	337.15	0.0	1.01	-11.36	226.31
1980	3	6	12	40435.2	0.79	309.93	0.0	1.33	-7.85	291.12
1980	3	7	12	40780.8	9.75	282.78	0.0	0.08	-7.87	303.62
1980	3	8	12	40780.8	12.23	307.88	0.0	2.62	-6.36	341.44
1980	3	9	12	41126.4	2.54	301.85	0.0	0.81	-5.0	346.71
1980	3	10	12	41126.4	3.85	369.17	0.0	2.81	-10.76	262.34
1980	3	11	12	41472.0	2.28	350.61	0.0	2.67	-8.51	264.1
1980	3	12	12	41472.0	0.33	460.22	0.0	-1.96	-15.18	164.64
1980	3	13	12	41817.6	5.62	391.49	0.0	-3.77	-19.4	132.74
1980	3	14	12	41817.6	11.78	347.87	0.0	-2.56	-12.45	207.25
1980	3	15	12	42163.2	6.36	253.63	0.0	-3.1	-8.53	241.0
1980	3	16	12	42163.2	0.96	527.97	0.0	-2.93	-21.78	131.1
1980	3	17	12	42508.8	17.48	407.41	0.0	4.16	-11.76	245.51
1980	3	18	12	42508.8	12.95	377.88	0.0	6.47	-5.23	361.43
1980	3	19	12	42854.4	2.2	455.3	0.0	2.98	-7.1	327.51
1980	3	20	12	42854.4	0.01	509.88	0.0	8.68	-7.1	368.29
1980	3	21	12	43200.0	10.82	397.3	0.0	12.17	-1.67	499.19
1980	3	22	12	43545.6	6.85	229.12	0.0	6.98	-2.56	444.94
1980	3	23	12	43545.6	1.05	515.12	0.0	6.54	-6.77	348.77
1980	3	24	12	43891.2	1.11	417.59	0.0	8.79	-6.97	363.33
1980	3	25	12	43891.2	3.62	382.55	0.0	7.99	-3.24	439.69
1980	3	26	12	44236.8	2.49	230.53	0.0	4.15	-2.94	444.15
1980	3	27	12	44236.8	0.43	419.28	0.0	4.95	-2.98	427.04
1980	3	28	12	44582.4	0.0	542.06	0.0	10.01	-5.34	400.41
1980	3	29	12	44582.4	8.44	397.88	0.0	9.52	-2.34	481.94
1980	3	30	12	44928.0	2.7	288.78	0.0	6.44	-1.05	489.43
1980	3	31	12	44928.0	0.13	514.98	0.0	5.92	-5.58	362.12
1980	4	1	12	45273.6	0.0	566.01	0.0	9.1	-8.27	313.82
1980	4	2	12	45273.6	1.01	433.48	0.0	7.61	-6.83	342.01
1980	4	3	12	45619.2	2.55	413.69	0.0	5.59	-6.07	368.33
1980	4	4	12	45619.2	11.74	400.84	0.0	6.82	-3.7	430.38
1980	4	5	12	45964.8	4.91	277.81	0.0	4.13	-2.38	445.54
1980	4	6	12	46130.71	0.52	534.38	0.0	5.98	-5.56	364.93
1980	4	7	12	46310.4	0.0	584.44	0.0	11.0	-7.25	365.24
1980	4	8	12	46656.0	0.15	529.27	0.0	11.38	-1.63	523.59
1980	4	9	12	46656.0	15.09	198.06	0.0	8.86	2.75	679.28
1980	4	10	12	47001.6	19.36	346.82	0.0	10.77	2.88	688.43
1980	4	11	12	47001.6	4.05	458.64	0.0	9.53	1.33	587.56
1980	4	12	12	47347.2	4.42	448.53	0.0	11.1	-4.23	470.92
1980	4	13	12	47347.2	3.15	401.99	0.0	10.62	0.3	552.51
