  37.81
  42.00
  72229780
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	33868.8	0.0	266.7	0.0	9.0	-4.24	471.1
1980	1	2	12	33868.8	0.0	217.57	0.0	6.55	-2.01	499.33
1980	1	3	12	33868.8	0.0	260.06	0.0	6.32	-5.41	428.37
1980	1	4	12	34214.4	2.87	132.42	0.0	3.72	-2.82	470.89
1980	1	5	12	34214.4	14.7	88.12	0.0	1.57	-2.94	446.69
1980	1	6	12	34214.4	6.4	214.74	0.0	0.66	-8.11	332.27
1980	1	7	12	34214.4	1.04	238.92	0.0	3.7	-7.72	362.95
1980	1	8	12	34214.4	0.08	217.99	0.0	5.8	-0.45	547.43
1980	1	9	12	34214.4	0.01	137.17	0.0	3.97	-0.63	533.13
1980	1	10	12	34396.74	0.0	286.11	0.0	3.57	-7.24	391.22
1980	1	11	12	34560.0	11.42	220.9	0.0	15.87	-3.0	538.54
1980	1	12	12	34560.0	12.08	206.42	0.0	14.94	2.01	686.93
1980	1	13	12	34560.0	2.39	152.57	0.0	10.17	-1.73	554.35
1980	1	14	12	34560.0	2.39	156.93	0.0	6.91	0.02	636.18
1980	1	15	12	34905.6	1.02	164.33	0.0	12.68	5.12	808.51
1980	1	16	12	34905.6	0.1	293.0	0.0	12.58	-1.24	614.19
1980	1	17	12	34905.6	0.06	238.1	0.0	8.91	-0.27	628.4
1980	1	18	12	34905.6	22.66	68.15	0.0	7.51	4.99	790.57
1980	1	19	12	35087.94	7.57	179.84	0.0	9.24	1.33	673.75
1980	1	20	12	35251.2	0.42	301.23	0.0	10.68	-2.7	518.75
1980	1	21	12	35251.2	0.0	312.21	0.0	9.37	-5.4	462.41
1980	1	22	12	35251.2	7.16	184.06	0.0	9.43	1.38	648.79
1980	1	23	12	35596.8	7.95	189.61	0.0	9.35	0.95	621.26
1980	1	24	12	35596.8	1.6	280.8	0.0	5.57	-6.91	412.19
1980	1	25	12	35596.8	0.0	315.56	0.0	12.46	-1.76	542.65
1980	1	26	12	35596.8	0.0	273.57	0.0	9.61	-0.09	594.31
1980	1	27	12	35942.4	0.0	241.71	0.0	6.6	-1.66	543.35
1980	1	28	12	35942.4	0.0	286.33	0.0	8.47	-0.96	558.58
1980	1	29	12	35942.4	0.0	228.3	0.0	6.14	-1.59	508.81
1980	1	30	12	36288.0	0.03	292.25	0.0	2.77	-6.27	382.35
1980	1	31	12	36288.0	3.02	140.68	0.0	0.78	-5.76	347.46
