  39.81
  41.00
   6083870
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	33177.6	0.0	260.41	0.0	8.32	-8.32	358.22
1980	1	2	12	33177.6	0.0	222.82	0.0	5.99	-3.87	438.12
1980	1	3	12	33177.6	0.0	216.06	0.0	4.89	-4.16	428.97
1980	1	4	12	33401.59	4.61	185.74	0.0	1.71	-6.57	367.81
1980	1	5	12	33523.2	10.4	134.13	0.0	-0.44	-5.19	359.25
1980	1	6	12	33523.2	2.42	288.72	0.0	-0.4	-12.57	234.24
1980	1	7	12	33523.2	0.4	244.24	0.0	3.25	-13.47	249.44
1980	1	8	12	33523.2	0.11	228.4	0.0	4.83	-2.42	448.35
1980	1	9	12	33523.2	0.72	165.04	0.0	2.0	-5.08	382.43
1980	1	10	12	33868.8	0.24	240.19	0.0	1.67	-11.8	268.32
1980	1	11	12	33868.8	13.88	251.81	0.0	11.21	-7.65	370.53
1980	1	12	12	33868.8	14.77	245.74	0.0	13.84	-1.78	508.53
1980	1	13	12	33868.8	2.98	234.19	0.0	7.56	-8.13	371.17
1980	1	14	12	33868.8	0.13	248.51	0.0	11.93	-2.93	548.52
1980	1	15	12	34214.4	0.03	230.81	0.0	13.6	6.69	849.89
1980	1	16	12	34214.4	0.0	308.18	0.0	11.67	-1.15	603.74
1980	1	17	12	34214.4	0.0	280.5	0.0	7.73	-2.21	535.23
1980	1	18	12	34214.4	7.45	120.36	0.0	5.51	1.68	654.01
1980	1	19	12	34560.0	7.33	141.71	0.0	7.2	2.63	684.72
1980	1	20	12	34560.0	1.41	259.29	0.0	7.39	-1.98	523.71
1980	1	21	12	34560.0	0.0	281.36	0.0	4.85	-6.07	393.03
1980	1	22	12	34783.99	4.76	240.64	0.0	5.41	-6.08	409.2
1980	1	23	12	34905.6	3.68	175.74	0.0	5.99	-0.08	532.49
1980	1	24	12	34905.6	0.64	306.71	0.0	2.21	-8.33	339.4
1980	1	25	12	34905.6	0.0	289.98	0.0	1.08	-7.86	322.92
1980	1	26	12	35251.2	0.0	277.24	0.0	2.63	-5.59	359.96
1980	1	27	12	35251.2	0.0	327.83	0.0	2.89	-9.22	310.5
1980	1	28	12	35251.2	0.0	298.61	0.0	3.61	-5.64	367.32
1980	1	29	12	35596.8	0.0	289.32	0.0	2.14	-6.43	349.55
1980	1	30	12	35596.8	0.0	275.8	0.0	-0.66	-8.2	304.29
1980	1	31	12	35596.8	0.0	275.74	0.0	-1.76	-8.93	274.69
1980	2	1	12	35942.4	0.0	316.15	0.0	-2.84	-12.11	226.68
1980	2	2	12	35942.4	0.0	332.24	0.0	-0.81	-11.12	236.04
1980	2	3	12	36166.39	0.0	327.0	0.0	-1.08	-10.84	237.78
1980	2	4	12	36288.0	0.0	352.98	0.0	-0.01	-12.23	226.76
1980	2	5	12	36288.0	0.0	351.58	0.0	1.25	-10.37	248.57
1980	2	6	12	36633.6	0.0	355.91	0.0	0.4	-11.45	255.61
1980	2	7	12	36633.6	0.04	230.9	0.0	1.64	-6.04	347.88
1980	2	8	12	36633.6	0.01	352.49	0.0	4.14	-6.9	338.99
1980	2	9	12	36979.2	0.0	349.61	0.0	2.53	-8.01	312.52
1980	2	10	12	36979.2	0.0	343.32	0.0	2.07	-7.5	301.54
1980	2	11	12	37324.8	0.0	390.13	0.0	3.93	-11.68	252.92
1980	2	12	12	37324.8	0.0	363.32	0.0	3.4	-7.36	300.62
1980	2	13	12	37324.8	0.0	394.88	0.0	3.47	-10.74	261.01
1980	2	14	12	37670.4	0.0	401.11	0.0	8.21	-8.94	307.84
1980	2	15	12	37670.4	1.29	298.22	0.0	7.72	-5.16	408.82
1980	2	16	12	38016.0	7.26	240.84	0.0	5.89	-1.63	469.7
1980	2	17	12	38016.0	1.82	362.84	0.0	2.61	-7.77	311.26
1980	2	18	12	38016.0	0.0	413.42	0.0	2.61	-12.57	235.2
