  39.23
 837.00
   5954426
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	33523.2	0.0	265.57	0.0	5.0	-8.74	313.37
1980	1	2	12	33523.2	0.0	209.38	0.0	1.58	-6.95	342.47
1980	1	3	12	33523.2	0.36	81.37	0.0	-0.93	-5.8	363.15
1980	1	4	12	33523.2	4.17	65.72	0.0	-2.83	-5.53	363.74
1980	1	5	12	33523.2	2.97	133.22	0.0	-3.15	-7.0	332.48
1980	1	6	12	33523.2	0.91	158.89	0.0	-2.16	-7.1	330.38
1980	1	7	12	33868.8	1.1	231.97	0.0	3.33	-7.06	335.53
1980	1	8	12	33868.8	1.0	212.87	0.0	-0.14	-8.8	304.36
1980	1	9	12	33868.8	1.68	189.81	0.0	0.3	-6.07	326.47
1980	1	10	12	33868.8	0.39	336.78	0.0	3.36	-14.67	237.22
1980	1	11	12	33868.8	3.6	259.18	0.0	12.92	-4.95	396.43
1980	1	12	12	34214.4	0.95	332.9	0.0	10.65	-7.16	349.65
1980	1	13	12	34214.4	4.41	257.05	0.0	5.65	-10.91	297.67
1980	1	14	12	34214.4	2.77	187.55	0.0	4.57	-1.62	497.31
1980	1	15	12	34214.4	0.49	145.9	0.0	4.52	0.46	570.56
1980	1	16	12	34214.4	0.02	330.28	0.0	8.67	-4.0	472.25
1980	1	17	12	34560.0	0.28	217.39	0.0	6.81	-0.98	546.09
1980	1	18	12	34560.0	2.29	195.95	0.0	7.1	0.74	590.59
1980	1	19	12	34560.0	0.58	297.9	0.0	5.48	-3.21	469.99
1980	1	20	12	34560.0	0.0	139.56	0.0	3.43	-3.34	427.62
1980	1	21	12	34905.6	0.0	241.43	0.0	0.71	-6.5	364.26
1980	1	22	12	34905.6	1.27	185.35	0.0	3.13	-4.26	393.61
1980	1	23	12	34905.6	1.22	263.81	0.0	1.72	-9.2	283.22
1980	1	24	12	35251.2	12.05	280.5	0.0	-1.59	-15.11	222.22
1980	1	25	12	35251.2	5.86	170.12	0.0	1.42	-3.02	405.05
1980	1	26	12	35251.2	0.72	312.77	0.0	1.41	-6.84	328.16
