  36.46
3448.00
  42975425
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	34560.0	0.0	428.84	0.0	-2.25	-22.87	81.55
1980	1	2	12	34560.0	0.0	425.2	0.0	-1.5	-20.61	94.03
1980	1	3	12	34560.0	0.0	433.65	0.0	-4.68	-25.83	70.6
1980	1	4	12	34560.0	0.0	436.04	0.0	-1.81	-23.69	77.45
1980	1	5	12	34560.0	0.0	437.93	0.0	1.23	-20.94	98.92
1980	1	6	12	34560.0	0.0	430.45	0.0	1.86	-17.21	137.68
1980	1	7	12	34560.0	0.0	340.87	0.0	0.22	-10.27	210.07
1980	1	8	12	34560.0	0.0	342.59	0.0	-2.24	-13.15	188.79
1980	1	9	12	34905.6	0.65	308.59	0.0	-1.77	-14.03	185.43
1980	1	10	12	34905.6	2.86	234.81	0.0	-1.62	-8.53	256.16
1980	1	11	12	34905.6	2.81	238.24	0.0	-1.73	-8.72	266.86
1980	1	12	12	34905.6	0.72	331.93	0.0	-0.62	-9.37	259.59
1980	1	13	12	34905.6	0.0	322.61	0.0	2.4	-5.86	313.97
1980	1	14	12	35251.2	1.93	308.79	0.0	3.82	-7.67	307.38
1980	1	15	12	35251.2	3.09	240.44	0.0	2.53	-5.38	328.98
1980	1	16	12	35251.2	4.03	323.28	0.0	-0.23	-12.47	223.42
1980	1	17	12	35251.2	1.98	338.37	0.0	-0.62	-14.01	186.5
1980	1	18	12	35251.2	5.01	314.37	0.0	0.28	-10.31	225.58
1980	1	19	12	35596.8	5.44	297.69	0.0	-1.34	-11.33	219.23
1980	1	20	12	35596.8	7.27	331.73	0.0	0.18	-11.5	203.65
1980	1	21	12	35596.8	2.4	466.67	0.0	-0.51	-19.33	126.13
1980	1	22	12	35596.8	0.0	470.74	0.0	-1.52	-20.39	99.91
1980	1	23	12	35942.4	0.0	476.86	0.0	-1.25	-24.05	80.51
1980	1	24	12	35942.4	0.0	480.71	0.0	1.76	-21.65	91.59
1980	1	25	12	35942.4	0.0	481.28	0.0	1.81	-19.26	110.77
1980	1	26	12	35942.4	0.0	472.03	0.0	0.26	-16.85	139.43
1980	1	27	12	36288.0	0.0	395.29	0.0	-0.09	-10.21	218.18
1980	1	28	12	36288.0	0.08	271.92	0.0	-0.69	-7.89	273.29
1980	1	29	12	36288.0	9.37	268.42	0.0	-0.63	-7.52	290.86
1980	1	30	12	36633.6	6.52	261.31	0.0	-0.04	-6.48	291.04
